gene_name,max_abs_log2FC,weighted_mean_abs_log2FC,n_groups_significant,detected_in_male,detected_in_female,sex_specificity
Rpl29,0.6310952103947501,0.2237761226909379,1,True,False,male_only
Rpl3,0.36144016394429795,0.16314608985571594,0,False,False,neither
Rpl30,0.2216638860627355,0.17375272439878026,0,False,False,neither
Rpl31,0.2521979740907801,0.18458974490120827,0,False,False,neither
Rpl32,0.5464967694313861,0.2751197508379923,1,True,False,male_only
Rpl34,0.39292559879964106,0.24033612185438258,0,False,False,neither
Rpl35,1.1459196545072083,0.41342843054260586,1,True,False,male_only
Rpl35a,0.34895303830068136,0.24193165830043173,0,False,False,neither
Rpl36,0.574185396373027,0.37269251693873606,2,True,True,both
Rpl36-ps3,0.5515437766398817,0.40016866310962246,2,True,True,both
Rpl36a,0.30317867515456504,0.1783169911075197,0,False,False,neither
Rpl36al,0.28832125909923934,0.15963569999121568,0,False,False,neither
Rpl37,0.36246365509965,0.14904673442099697,0,False,False,neither
Rpl37a,0.4759082202889733,0.21509762205845726,0,False,False,neither
Rpl38,0.7355535838178456,0.26210439422148585,1,True,False,male_only
Rpl39,0.33910042091370374,0.2010414334245344,0,False,False,neither
Rpl39l,0.1896587320374194,0.1785632103214861,0,False,False,neither
Rpl3l,0.07480935946562282,0.03710198243739736,0,False,False,neither
Rpl4,0.25844354272801773,0.13794671314839818,0,False,False,neither
Rpl41,0.6815597807482338,0.28036120826344135,1,False,True,female_only
Rpl5,0.4001951012369524,0.2788462315260636,0,False,False,neither
Rpl6,0.6385849714584405,0.22713637621452581,1,False,True,female_only
Rpl6l,0.5770602683937262,0.2564184945767796,1,True,False,male_only
Rpl7,0.2759673558729811,0.18899746777208792,0,False,False,neither
Rpl7a,0.4096280898893356,0.29680176356898125,0,False,False,neither
Rpl7a-ps3,0.4292713502853379,0.13595153953094227,0,False,False,neither
Rpl7a-ps5,0.22411972258329083,0.12996634416187047,0,False,False,neither
Rpl7l1,0.282132759341203,0.08957730820566687,0,False,False,neither
Rpl8,0.30273900711480184,0.24165882883592094,0,False,False,neither
Rpl9,0.06160553332773706,0.02147533327848204,0,False,False,neither
Rpl9-ps1,0.3077225735596398,0.19765074850861344,0,False,False,neither
Rpl9-ps6,0.022508980747744704,0.010719075707495324,0,False,False,neither
Rplp0,0.49387523300820724,0.2816477981595997,0,False,False,neither
Rplp1,0.9851198214573861,0.38755311558596023,1,True,False,male_only
Rplp2,0.6488051134908498,0.35894225438182986,2,True,True,both
Rpn1,0.1262451913920218,0.05485986735706828,0,False,False,neither
Rpn2,0.15529042375948862,0.09424968505194968,0,False,False,neither
Rpp14,0.13764698395120592,0.08383594097303601,0,False,False,neither
Rpp21,0.28308781804125255,0.13385982912535954,0,False,False,neither
Rpp25,0.4900851155594742,0.2262600240519145,0,False,False,neither
Rpp25l,0.21109550300431007,0.13311169567887002,0,False,False,neither
Rpp30,0.21456180576789657,0.1661669173778275,0,False,False,neither
Rpp38,0.24054326664579537,0.053455465693593704,0,False,False,neither
Rpp40,0.2990831770946984,0.1489009931170771,0,False,False,neither
Rprd1a,0.08069617465518121,0.04541113963930615,0,False,False,neither
Rprd1b,0.2717471964682906,0.1721621239176197,0,False,False,neither
Rprd2,0.17871682476515488,0.09154893539584041,0,False,False,neither
Rprm,0.14233029832075134,0.09317079557981583,0,False,False,neither
Rprml,0.6290280778413324,0.2733657968805476,1,False,True,female_only
Rps10,0.8095340634379868,0.25924593958537684,1,True,False,male_only
Rps11,0.25713134444691915,0.2022507051828431,0,False,False,neither
Rps12,0.051012236616767556,0.02713311550816523,0,False,False,neither
Rps12-ps3,0.8010259945969214,0.3222702124101991,1,False,True,female_only
Rps13,0.3445134333380065,0.21463276307220122,0,False,False,neither
Rps14,0.2664757457020914,0.17853120290730348,0,False,False,neither
Rps15,0.5954565009065428,0.22938483219102307,1,True,False,male_only
Rps15a,0.3408014529947809,0.2198147978621389,0,False,False,neither
Rps16,0.5548602167321077,0.30006343210632,1,True,False,male_only
Rps17,0.30673830973940575,0.1889229345716304,0,False,False,neither
Rps18,0.5997471111696213,0.2570663947825299,1,True,False,male_only
Rps18-ps3,0.08198179635861022,0.03346185368009974,0,False,False,neither
Rps19,0.46640271596764254,0.22853606342051253,0,False,False,neither
Rps19bp1,0.5260871683286212,0.18268973958555002,1,True,False,male_only
Rps2,0.6403033830099479,0.3261448834086789,1,True,False,male_only
Rps2-ps6,0.5312601356113719,0.2523571257648307,1,False,True,female_only
Rps20,0.2573767025893154,0.1969923764017673,0,False,False,neither
Rps21,0.35215733769254537,0.22309930961098587,0,False,False,neither
Rps23,0.2035078782776355,0.11896565229836059,0,False,False,neither
Rps24,0.2091059255127081,0.1616890727038231,0,False,False,neither
Rps25,0.34075320943092924,0.21027250058462338,0,False,False,neither
Rps26,0.8054024713758727,0.27758596714786044,1,False,True,female_only
Rps26-ps1,0.14965902551753107,0.10209691636600117,0,False,False,neither
Rps27,0.33994235379643756,0.20095522703947571,0,False,False,neither
Rps27a,0.2150236707579239,0.16342989715440598,0,False,False,neither
Rps27l,0.20896231856615277,0.11835744230356146,0,False,False,neither
Rps27rt,0.7575820302722343,0.3936229490611771,1,False,True,female_only
Rps28,0.7741763740724877,0.3547161928283453,1,True,False,male_only
Rps29,0.3200168006443558,0.1819009290574004,0,False,False,neither
Rps3,0.4054084323387416,0.21140856390158294,0,False,False,neither
Rps3a1,0.35287957787068797,0.26680306996681924,0,False,False,neither
Rps4x,0.2596990245591014,0.17857179702507936,0,False,False,neither
Rps5,0.46552653255659476,0.2216480526466998,0,False,False,neither
Rps6,0.42544090884222957,0.3185769295198276,0,False,False,neither
Rps6ka1,0.2574238682556434,0.11493284443954016,0,False,False,neither
Rps6ka2,0.2790998568218389,0.14311743412613856,0,False,False,neither
Rps6ka3,0.21706152985717456,0.11669708584100183,0,False,False,neither
Rps6ka4,0.1711120789285941,0.14932708780155182,0,False,False,neither
Rps6ka5,0.4282906453147291,0.12798194597779652,0,False,False,neither
Rps6ka6,0.27268697764340893,0.14053730399147477,0,False,False,neither
Rps6kb1,0.27699139242484355,0.1265846745944645,0,False,False,neither
Rps6kb2,0.38467780414961034,0.18798440605423825,0,False,False,neither
Rps6kc1,0.16791708276858122,0.06472051495765707,0,False,False,neither
Rps6kl1,0.44584185850986074,0.26391774412369456,0,False,False,neither
Rps7,0.21464185849864986,0.08861183125259627,0,False,False,neither
Rps8,0.3603584924191737,0.18496432812862246,0,False,False,neither
Rps9,0.30254550131308633,0.21737872902412556,0,False,False,neither
Rpsa,0.38963870390983973,0.2435219122681226,0,False,False,neither
Rptor,0.1567203670685272,0.09659635640814358,0,False,False,neither
Rptoros,0.36876352919389915,0.18603573235966675,0,False,False,neither
Rpusd1,0.18139768274271578,0.10024418153186992,0,False,False,neither
Rpusd2,0.11245460587836385,0.06489849882387769,0,False,False,neither
Rpusd3,0.23578387574998316,0.15229991332294657,0,False,False,neither
Rpusd4,0.292135922885777,0.17473753657585733,0,False,False,neither
Rqcd1,0.11208655069288691,0.09151959413561447,0,False,False,neither
Rrad,0.26651342429161,0.1615785875585563,0,False,False,neither
Rraga,0.18000630801988268,0.08105424473290622,0,False,False,neither
Rragb,0.563903030465932,0.23583808527331335,1,False,True,female_only
Rragc,0.13513525582274954,0.08418110919190573,0,False,False,neither
Rragd,0.16779102116293654,0.06945454873211783,0,False,False,neither
Rras,0.5534979603793165,0.2479887345993351,1,True,False,male_only
Rras2,0.2661333595216778,0.16673875774224828,0,False,False,neither
Rrbp1,0.18214055334920212,0.08275958414662157,0,False,False,neither
Rreb1,0.5208313559431639,0.24784872096008062,1,False,True,female_only
Rrh,0.47248746687836674,0.26481396841126686,0,False,False,neither
Rrm1,0.24408141528432753,0.07855040706376103,0,False,False,neither
Rrm2,0.15009272943328056,0.0676501298283048,0,False,False,neither
Rrm2b,0.45489597151662864,0.2495963407335758,0,False,False,neither
Rrn3,0.3462459632690173,0.19412568751159354,0,False,False,neither
Rrnad1,0.42630718387985117,0.22682766801275775,0,False,False,neither
Rrp1,0.33452382744767156,0.19332368860490684,0,False,False,neither
Rrp12,0.285573632064018,0.1225971443224648,0,False,False,neither
Rrp15,0.379165196450877,0.18637303467610428,0,False,False,neither
Rrp1b,0.1397365471759545,0.09024948733277134,0,False,False,neither
Rrp36,0.190746080829136,0.09363687741137874,0,False,False,neither
Rrp7a,0.10111066993761164,0.06490659584804172,0,False,False,neither
Rrp8,0.16318710319808874,0.0979292260480924,0,False,False,neither
Rrp9,0.2793275788284751,0.14323906504540806,0,False,False,neither
Rrs1,0.12965290781756475,0.08086469051601522,0,False,False,neither
Rs1,0.4800406966757744,0.24646144652804564,0,False,False,neither
Rsad1,0.25391647598698625,0.15694850272020483,0,False,False,neither
Rsad2,0.44925300863077516,0.19151595126775156,0,False,False,neither
Rsbn1,0.27764639118810364,0.1722302133002706,0,False,False,neither
Rsbn1l,0.16024415400005124,0.09769118051664313,0,False,False,neither
Rsc1a1,0.06578990172483407,0.045625807930690265,0,False,False,neither
Rsf1,0.09338026361456948,0.05400462440147975,0,False,False,neither
Rsf1os1,0.14939424090166428,0.09590160808469221,0,False,False,neither
Rsf1os2,0.24766427525685863,0.16894518995968447,0,False,False,neither
Rsl1,0.24406970811977574,0.12698418018658242,0,False,False,neither
Rsl1d1,0.16292178326124393,0.06813524947597602,0,False,False,neither
Rsl24d1,0.1968080893527475,0.09864947271676297,0,False,False,neither
Rslcan18,0.4202400591044308,0.3114779649845832,0,False,False,neither
Rsph1,0.7001850852627552,0.5213985568020265,2,True,True,both
Rsph10b,0.13246320617383328,0.0547943592437432,0,False,False,neither
Rsph14,0.22321531997430444,0.1341541980474955,0,False,False,neither
Rsph3a,0.21147688010732865,0.08744412398414089,0,False,False,neither
Rsph3b,0.3380040540051147,0.20121794766180678,0,False,False,neither
Rsph4a,0.5540417587177444,0.24841310657478588,1,True,False,male_only
Rsph6a,0.2777386049747438,0.167183437237165,0,False,False,neither
Rsph9,0.4065906367014085,0.17694234303476022,0,False,False,neither
Rspo1,0.8595041425421177,0.20162271759009665,1,False,True,female_only
Rspo2,0.9141984490180289,0.23765543014673302,1,False,True,female_only
Rspo3,0.47447928425428265,0.23235159922482596,0,False,False,neither
Rspo4,0.2532694790290479,0.15659524153302146,0,False,False,neither
Rspry1,0.07534333932201019,0.04446610835027618,0,False,False,neither
Rsrc1,0.3131011278463527,0.15813394642335887,0,False,False,neither
Rsrc2,0.2637094725166984,0.10013040385395638,0,False,False,neither
Rsrp1,0.24104990234842189,0.13151455636113543,0,False,False,neither
Rsu1,0.329746542229165,0.16949195893690064,0,False,False,neither
Rtbdn,0.37192092175525426,0.29139312412260215,0,False,False,neither
Rtca,0.13008023713187772,0.09366677715220353,0,False,False,neither
Rtcb,0.10149298776362467,0.060996218015793705,0,False,False,neither
Rtel1,0.2244817478833529,0.1286662428963806,0,False,False,neither
Rtf1,0.17848327692358537,0.07297598010098508,0,False,False,neither
Rtfdc1,0.20103750067131976,0.10243665500582896,0,False,False,neither
Rtkn,0.47528121047492894,0.2511657624735338,0,False,False,neither
Rtkn2,0.26495786296244433,0.12932777885380467,0,False,False,neither
Rtl1,0.3925796337742663,0.17478179302361335,0,False,False,neither
Rtn1,0.16674121287936894,0.0998639909560559,0,False,False,neither
Rtn2,0.3823436353338852,0.26121160292506046,0,False,False,neither
Rtn3,0.13041969399531417,0.05022860726182696,0,False,False,neither
Rtn4,0.2888446161949253,0.15901316984532152,0,False,False,neither
Rtn4ip1,0.09508698463048988,0.05619590747343108,0,False,False,neither
Rtn4r,0.20448494661129962,0.15014698719035635,0,False,False,neither
Rtn4rl1,0.5257813619451246,0.2205578780515129,1,False,True,female_only
Rtn4rl2,0.10234680537521823,0.07958579933222391,0,False,False,neither
Rtp1,0.4405766137749875,0.2977556462635258,0,False,False,neither
Rtp2,0.20432865528459326,0.10374345685871858,0,False,False,neither
Rtp4,0.2017480204665845,0.17114306471837418,0,False,False,neither
Rubcn,0.35589719879310067,0.21877812670136715,0,False,False,neither
Rufy1,0.1797579080359838,0.09119669161882943,0,False,False,neither
Rufy2,0.2375732859760056,0.12885000253902387,0,False,False,neither
Rufy3,0.1907270749046324,0.10519271192606434,0,False,False,neither
Rufy4,0.4053331662769127,0.21925076602291063,0,False,False,neither
Rundc1,0.13761626132471877,0.09237223075971834,0,False,False,neither
Rundc3a,0.4959237597612542,0.16345311933988713,0,False,False,neither
Rundc3b,0.43263276091664715,0.1636281742066877,0,False,False,neither
Runx1,0.34916313742111404,0.18439977039965372,0,False,False,neither
Runx1t1,0.2369624551509885,0.13835614347681385,0,False,False,neither
Runx2,0.44885055549636327,0.2516517626478209,0,False,False,neither
Runx2os1,0.3139666585883061,0.15768568149320009,0,False,False,neither
Runx2os2,0.08354983280401217,0.042604515410511246,0,False,False,neither
Runx3,0.5550646949267044,0.24222506085054915,1,False,True,female_only
Rusc1,0.10714294899146737,0.07551851910050204,0,False,False,neither
Rusc2,0.23649698398959293,0.13810270379541695,0,False,False,neither
Ruvbl1,0.39753148283605755,0.14668100721748611,0,False,False,neither
Ruvbl2,0.3588349646550935,0.16704978732094988,0,False,False,neither
Rwdd1,0.12253470748721375,0.0718354252378671,0,False,False,neither
Rwdd2a,0.17662640352324155,0.10680715012297629,0,False,False,neither
Rwdd2b,0.18801535251104448,0.11273050824671138,0,False,False,neither
Rwdd3,0.4327863527300943,0.24505092299410985,0,False,False,neither
Rwdd4a,0.12375553393690304,0.08640274578507424,0,False,False,neither
Rxfp1,0.4698916127940553,0.2691129657033786,0,False,False,neither
Rxfp2,0.4333650795427166,0.23175088345299039,0,False,False,neither
Rxfp3,0.295695561968639,0.1319249074507308,0,False,False,neither
Rxfp4,0.14305153605226575,0.05938235034161352,0,False,False,neither
Rxra,0.29404201776574745,0.1542987105971774,0,False,False,neither
Rxrb,0.2756078859758086,0.11945842617684391,0,False,False,neither
Rxrg,0.3612809605741927,0.16349648999062377,0,False,False,neither
Rybp,0.33868626780700595,0.12839573412365113,0,False,False,neither
Ryk,0.2084445215762698,0.11634285564672328,0,False,False,neither
Ryr2,0.25992679050357864,0.14562773451678396,0,False,False,neither
Ryr3,0.3057648316235727,0.18683583591497488,0,False,False,neither
S100a1,0.22188062096255468,0.14716736891456075,0,False,False,neither
S100a10,0.44659926786260645,0.25437482384799903,0,False,False,neither
S100a11,0.37845688071960026,0.16852648311036644,0,False,False,neither
S100a13,0.28140121401350265,0.17692029102031404,0,False,False,neither
S100a14,0.2136360563274856,0.15697757449574531,0,False,False,neither
S100a16,0.23741697174827323,0.0982613330423617,0,False,False,neither
S100a3,0.5629361614936018,0.36386107436170606,1,True,False,male_only
S100a4,0.1569106642291391,0.08888622136929661,0,False,False,neither
S100a5,0.10042062133870225,0.08152398427410332,0,False,False,neither
S100a6,0.5943204253183343,0.2888667744669233,1,True,False,male_only
S100a7a,0.5719857730208558,0.25912317851102906,1,True,False,male_only
S100a8,0.23358302447306833,0.16494565299667285,0,False,False,neither
S100a9,0.7734279248722558,0.2692040139691948,1,False,True,female_only
S100b,0.20855180792549335,0.10693736650900011,0,False,False,neither
S100g,0.3716219364394193,0.12285415737492819,0,False,False,neither
S100pbp,0.34544814472105195,0.1621486399478685,0,False,False,neither
S100z,0.3734769686836161,0.21940761904795966,0,False,False,neither
S1pr1,0.21361578804811987,0.16651948921654985,0,False,False,neither
S1pr2,0.41805508905363215,0.16807187348341038,0,False,False,neither
S1pr3,0.25301344789612246,0.13182568165375808,0,False,False,neither
S1pr4,0.2919115305144794,0.16785009304961646,0,False,False,neither
S1pr5,0.374138564020569,0.1399085831692803,0,False,False,neither
Saa1,0.10673787438703758,0.0430619762347369,0,False,False,neither
Saa2,0.16241331409562587,0.09698762411341336,0,False,False,neither
Saa3,0.20391422150307126,0.12264955978053592,0,False,False,neither
Saa4,0.3427771330379804,0.22216310827308644,0,False,False,neither
Saal1,0.17015130226198583,0.09292501645168903,0,False,False,neither
Sac3d1,0.3811770219821947,0.17468500017065633,0,False,False,neither
Sacm1l,0.26062504525265723,0.20407510660927144,0,False,False,neither
Sacs,0.3846886909707257,0.165025849764256,0,False,False,neither
Sae1,0.16345666465348827,0.1258238198816753,0,False,False,neither
Safb,0.2991100008242973,0.22890356874659906,0,False,False,neither
Safb2,0.38191439235394564,0.24084966273273894,0,False,False,neither
