gene_name,fit_type,R2,R2_linear,coeff_0,coeff_1,coeff_2
Aig1,quadratic,1.0,0.10400941727093316,-0.0013913841831501843,-0.00704915808058609,0.38164930000000014
Grm7,quadratic,1.0,0.003099446331902511,-0.0022552629093406606,-0.006266709640109897,0.4819458400000001
Ptprn2,quadratic,1.0,0.81350676667226,-0.0006282723233516487,-0.011998828850274729,0.26419708000000003
Syne1,quadratic,1.0,0.06897719058431728,-0.001867362806043958,-0.008433414090659352,0.42618550000000033
Grm5,quadratic,1.0,0.10754039229165446,-0.0014761041492674003,-0.007554448905677659,0.3758100600000001
A830018L16Rik,quadratic,1.0,0.6199323813200388,-0.0008718022577838836,-0.01097079453342491,0.2910946300000001
Cacna1g,quadratic,1.0,0.008368019369286994,-0.002081502720695973,-0.006387172477106233,0.4552071000000002
Tnr,quadratic,1.0,0.20498190101521696,-0.0008390892765567773,-0.005376442481684987,0.29003730000000005
Cacna1b,quadratic,1.0,0.007150460301561301,-0.0019134489573260085,-0.005764000093223452,0.4295058300000001
Nrxn3,quadratic,1.0,0.08217491127123844,-0.0014593001941391951,-0.006907168245421252,0.3721480700000001
Rpl7a,quadratic,1.0,0.07276755537657986,-0.0014219322699633708,-0.00011674818278388635,0.3722758
Reps2,quadratic,1.0,0.9086588867831172,-0.00018713177655677678,-0.005174519981684987,0.20488071000000005
Etl4,quadratic,1.0,0.84235566961299,-0.0007311157124542139,-0.015271870353479862,0.3766083400000001
Faah,quadratic,1.0,0.27411420295707434,-0.0011990294826007338,-0.008710221572344327,0.3320969000000002
Zfp365,quadratic,1.0,0.7302502051295594,0.0010237619190476192,-0.011136202947619049,0.035971824000000006
Shisa9,quadratic,1.0,0.6446263847652709,-0.0006610833305860814,-0.008688884625457884,0.2616939500000001
Pclo,quadratic,1.0,0.12083114265851602,-0.0017470833571428574,-0.009272232357142862,0.42629940000000005
Zfhx2,quadratic,1.0,0.0002640519360757043,-0.0023862104752747264,-0.005873751129120881,0.51826686
Slc12a5,quadratic,1.0,0.014920761832444507,-0.0020932648342490852,-0.006947743847069599,0.44932097000000004
Scn1a,quadratic,1.0,0.018534567770148058,-0.0021746661034798545,-0.00746843088553114,0.4679877000000001
Dlgap1,quadratic,1.0,0.16729013928158432,-0.00105858058974359,-0.006276706179487188,0.3077326400000001
Lhx2,quadratic,1.0,0.03352989338887202,-0.0006863475274725281,-0.002626222912087915,0.2654094400000001
Rnf150,quadratic,1.0,0.28033994727253975,-0.0007670864945054957,-0.005631669417582427,0.26795653000000025
Nhsl1,quadratic,1.0,0.0002359336224891928,-0.0012024893058608073,-0.0026547882545787612,0.32811670000000015
Gabrg3,quadratic,1.0,0.57974867416329,-0.0007274759065934073,-0.008555288598901103,0.26057276000000007
Pcdhga12,quadratic,1.0,0.0604140757031586,-0.0017047930750915766,-0.007444398793040296,0.40849680000000005
Kcnt1,quadratic,1.0,0.5148334390987246,-0.000780237905677657,-0.008271213918498171,0.26832518000000016
Srsf5,quadratic,1.0,0.0002790829866271549,-0.002447738677655679,-0.006034171498168505,0.5067539000000002
Eml6,quadratic,1.0,0.0025230730764354004,-0.002075677630036631,-0.005676621117216127,0.45662236000000017
Caln1,quadratic,1.0,0.8069137481136616,0.0008415350703296702,-0.011849099145054944,0.05090055200000006
Shank3,quadratic,1.0,0.05813541875772443,-0.0014613684501831512,-0.006321251686080595,0.3570847200000002
D1Ertd622e,quadratic,1.0,9.471303367036832e-06,-0.001573569170329671,-0.0036292215549450593,0.3730951
Tcp11l1,quadratic,1.0,0.0856302743227001,-0.001350674162087914,-0.006466782431318688,0.3394410000000002
Tmsb4x,quadratic,1.0,0.0019705666215538153,-0.0017277680375457885,-0.003411211896520156,0.3873894800000001
Matk,quadratic,1.0,0.638310710381695,-0.0005074009587912096,-0.00659416038186813,0.22480696000000006
Mdga2,quadratic,1.0,0.03926610435841127,-0.001026468998168499,-0.004058717639194143,0.29603508000000006
Sox4,quadratic,1.0,0.02297820627633851,-0.0017950839111721619,-0.001974433000915754,0.40085509999999996
Frmd4a,quadratic,1.0,0.0001957522893081265,-0.0013453730293040299,-0.003287286772893778,0.33693597
Rps3,quadratic,1.0,0.03185639262792672,-0.0018017842004578765,-0.006823935340201469,0.39667588000000004
Tra2a,quadratic,1.0,0.0009085116805740423,-0.002397452724358976,-0.005008238198717962,0.5060543400000004
Rps4x,quadratic,1.0,0.0029828320601366087,-0.0020209682586080587,-0.003823594945787549,0.4232504399999999
Syne2,quadratic,1.0,0.004275757316465678,-0.001707951222527474,-0.003082848337912098,0.3826829000000001
Iqsec3,quadratic,1.0,0.5129969427414004,-0.0008380122197802205,-0.0088582452967033,0.26698950000000005
Rasgrp1,linear,0.9975326889649567,0.9975326889649567,-0.010680688971986414,0.16162507101867563,
Eef1a1,quadratic,1.0,0.007104185012859476,-0.001523911347069599,-0.004587182872710625,0.3574468800000001
Trpc4,quadratic,1.0,0.0013589995774161423,-0.0012711459523809534,-0.0033395806190476243,0.3219291600000001
Unc5c,quadratic,1.0,0.3956729590135122,-0.0005847040457875465,-0.005161172020146524,0.2304112600000001
Nrxn1,quadratic,1.0,0.13062035120000404,-0.0011315045943223454,-0.006158607581501835,0.30478580000000005
Ptprt,quadratic,1.0,0.5638144712747353,-0.0006405161858974363,-0.007339246121794876,0.23631045000000003
Marcks,quadratic,1.0,0.08346149064167796,-0.0013429360256410274,-0.006383829051282054,0.33253923000000013
Lrfn5,quadratic,1.0,0.002611478624593988,-0.0017424598501831513,-0.0033460114860805897,0.38983065000000006
Magi2,quadratic,1.0,0.009125653914118237,-0.0014191986877289395,-0.002214863982600741,0.34398130000000027
Ank2,quadratic,1.0,0.025718930016838892,-0.0018238888873626383,-0.006630591310439565,0.4099619400000001
Hpcal4,quadratic,1.0,0.007597204291142745,-0.0010719044780219795,-0.001745767170329675,0.2971356800000002
Rpl6,quadratic,1.0,0.004377050436526586,-0.0008742218772893781,-0.002503214826007331,0.2708256200000001
Nwd2,quadratic,1.0,0.7624662331408,-0.0004972725311355316,-0.008311548633699636,0.21479978000000002
Dbpht2,quadratic,1.0,0.8302853240274761,0.0008065824635531138,-0.012442033180036631,0.04237334800000004
Hnrnpk,quadratic,1.0,0.0032977215864039566,-0.0018370657912087922,-0.005130642868131876,0.4020019800000001
Adgrl3,linear,0.9997292196966865,0.9997292196966865,-0.010321847263157892,0.15849530315789467,
Grik2,quadratic,1.0,0.005866103796996036,-0.0018901415587912105,-0.003240437581868135,0.41960250000000016
Adam23,quadratic,1.0,0.06147066953130176,-0.00144722725357143,-0.006346997203571436,0.3392683300000002
Kcnh7,quadratic,1.0,0.019641749462467883,-0.0014450882069597074,-0.005010702771062276,0.3495895299999999
Lingo1,quadratic,1.0,0.20340505605339787,-0.0003984313827838835,-0.0025450774084249117,0.20449200000000012
Rpl15,quadratic,1.0,0.14215439370345406,-0.0012626862646520156,-0.007069882636446896,0.31364444000000014
Zkscan3,quadratic,1.0,0.03016692936184784,-0.001846283196336997,-0.0016897076783882845,0.40599942000000006
Cacna1e,quadratic,1.0,0.052596285687819044,-0.001704001570879122,-0.007195351563186813,0.38434756
Ryr2,quadratic,1.0,0.04552551274610994,-0.0013669024404761917,-0.005582918273809526,0.32648095000000005
Snx10,quadratic,1.0,0.0006012792075944517,-0.0018548092871794888,-0.003958451574358977,0.3970084800000001
Grip2,quadratic,1.0,0.0689156833618828,-0.0013246645302197814,-0.005981084953296704,0.32003635000000014
Dnm3,quadratic,1.0,0.12194822285363516,-0.001264333861721613,-0.0067299112591575165,0.3151298000000002
Auts2,quadratic,1.0,0.03705638628822627,-0.0012504201346153858,-0.0048840400192307785,0.31066033000000015
Prdx2,quadratic,1.0,0.031015087335780844,-0.0010043299835164842,-0.0037836517527472537,0.27881882
Etnk1,quadratic,1.0,0.0645816465909278,-0.001592284102564103,-0.007070494205128208,0.38242429999999994
Plec,quadratic,1.0,0.0022971976228196578,-0.002238674656098902,-0.004356128701483526,0.43955255000000015
Tle4,quadratic,1.0,0.048646101178271506,-0.001540094401831503,-0.0007942531608058657,0.3696407700000001
Kras,quadratic,1.0,0.8097231010217453,0.000367669945054945,-0.0052318708241758235,0.11299429999999999
N4bp2,quadratic,1.0,0.02309542972949763,-0.001975878789780221,-0.002166947886703299,0.4168464000000001
Cpne6,quadratic,1.0,0.05386997570673713,-0.0012857611456043973,-0.005460209184065941,0.31589207000000025
Jakmip1,quadratic,1.0,0.026649091020709892,-0.0016790896034798541,-0.006144503385531139,0.37194273
Gabbr2,quadratic,1.0,0.7092390155609823,0.0005016677509157508,-0.005120603069597071,0.07803885000000003
Dkk3,quadratic,1.0,0.0003006632657041042,-0.0014071762652014663,-0.0034761382446886527,0.3263853800000001
Ran,quadratic,1.0,0.07323230171021333,-0.0014694737948717962,-0.006741607589743591,0.34799078000000006
Lrrn2,quadratic,1.0,0.00033797267913426854,-0.0012948112747252756,-0.0032094251208791245,0.31584126000000007
Jakmip3,quadratic,1.0,0.7957752334930467,-0.0002745706675824179,-0.004991184013736264,0.17637458
Dtna,quadratic,1.0,0.04487811863395674,-0.0014250042921245434,-0.0058015580485348064,0.32878143000000015
Pdzd2,quadratic,1.0,0.03382115383991757,-0.0015351400925824187,-0.005884317388736266,0.3425366
Dst,quadratic,1.0,0.013651139184415184,-0.0013890801098901105,-0.0045499536483516465,0.3280415199999999
Ckb,quadratic,1.0,0.07742607598842666,-0.0013243841465201476,-0.0061673328644688665,0.3144330000000001
Rpl4,quadratic,1.0,0.00754068701867161,-0.0017923132774725287,-0.005432219162087918,0.38166150000000004
Dpp6,quadratic,1.0,0.6695225430267869,-0.00037727283608058644,-0.005190421207875461,0.19215283000000005
Raph1,quadratic,1.0,0.08908808837804205,-0.0011948440014652021,-0.005785054288644691,0.29863020000000007
Srcin1,quadratic,1.0,0.13365827638236438,-0.0013077457673992684,-0.0071721231776556826,0.3147741300000001
Shc2,quadratic,1.0,0.0038068686720692524,-0.0015746087179487188,-0.004451957435897443,0.3566173600000001
Zfp950,quadratic,1.0,0.004208061043234568,-0.0028080732080586115,-0.005080356987545802,0.5827001000000004
Lrrc7,quadratic,1.0,0.010405571794297797,-0.0018086187902930414,-0.005704895187728941,0.39197630000000006
Eno1,quadratic,1.0,0.054957177747049335,-0.0016038754062271071,-0.006843770026739928,0.3683729499999999
Odc1,quadratic,1.0,0.0004828640667471351,-0.0016061935366300378,-0.003460733716117222,0.36988103000000017
Csmd1,quadratic,1.0,0.0988358126638117,-0.0012936100232600741,-0.006454767282234434,0.30721048000000006
Tuba1b,quadratic,1.0,0.00014654028802540964,-0.0006188550796703305,-0.001382448195054949,0.22244628000000008
Arhgap26,quadratic,1.0,0.04428002706442724,-0.0014340137170329682,-0.005820777755494508,0.3270079200000001
Pde10a,quadratic,1.0,0.053592166221555826,-0.001388353853479855,-0.005888631135531137,0.3259762200000001
Nyap2,quadratic,1.0,0.055648065102615885,-0.001420589311721613,-0.006079929409157513,0.32912390000000014
Pcsk2,quadratic,1.0,0.14882704211531828,-0.0010029014743589751,-0.005704485448717951,0.26786137000000004
Adrbk2,quadratic,1.0,0.5243620763395301,-0.00033641548168498206,-0.003619914891941394,0.18203785000000006
Fezf2,quadratic,1.0,0.006928920314583031,-0.0010984691703296709,-0.0032972195549450575,0.2838568
Cct2,quadratic,1.0,0.00013659776191465856,-0.0016454069542124548,-0.003989952979853486,0.3825832
Mical3,quadratic,1.0,0.07309519390231567,-0.0013400653617216126,-0.006144855759157517,0.3154126700000001
Dlg2,quadratic,1.0,0.6538120575321924,-0.0005878639468864475,-0.00785602853663004,0.21145110000000006
Gabra2,quadratic,1.0,0.28022479883753537,-0.0005851045650183158,-0.00429478780860806,0.2149591600000001
Plk2,quadratic,1.0,0.002508415785542839,-0.0016373462862637371,-0.003157603893956049,0.36831403000000007
Atp8a1,quadratic,1.0,0.04751100078743853,-0.0014228777311355325,-0.005868016233699641,0.3236981600000001
Cacna1c,quadratic,1.0,0.07522707887990165,-0.0012349531996337006,-0.005706427327838834,0.29648790000000014
Ralgapa1,quadratic,1.0,2.316114728562191e-06,-0.0017860366778388293,-0.004185197034249091,0.37191308000000023
Hmgb1,quadratic,1.0,0.03403201789196619,-0.0013381485824175837,-0.0051357087362637445,0.3160177000000002
Rps3a1,quadratic,1.0,8.83050959299414e-06,-0.0016156091950549458,-0.0038046399258241806,0.34996340000000004
Rpl10a,quadratic,1.0,0.05117002829059003,-0.0014540393983516495,-0.006100268975274732,0.3333783100000001
Rps9,quadratic,1.0,0.05077048877531998,-0.0012586681730769238,-0.005270938596153847,0.29828830000000006
Timp3,quadratic,1.0,0.7535290062613502,0.0005059331538461535,-0.0059224306923076914,0.06651627999999998
Cacna1d,quadratic,1.0,0.03522491298743713,-0.00129467709981685,-0.005003992163919412,0.3041866
Rgs11,quadratic,1.0,0.017287098060106865,-0.0013299771974358983,-0.004516388894871803,0.3089189800000001
Gabrb2,quadratic,1.0,0.11926611010574595,-0.0012554688139578757,-0.0066355275427014675,0.2985482
Eef2,quadratic,1.0,0.022601098427294297,-0.0012764919020146527,-0.004533905196886449,0.30122483
Eif2s3x,quadratic,1.0,0.011212853342699058,-0.0017712455313186827,-0.0026146611697802184,0.37928942000000004
Ephb6,quadratic,1.0,0.0034670584177242114,-0.0020354404292838835,-0.003780921803924908,0.40156657
Begain,quadratic,1.0,0.4028411479337686,-0.0007255981327838835,-0.006475804658424914,0.22830427000000011
Tenm1,quadratic,1.0,0.050413069491247464,-0.0010666813369963374,-0.004459598388278387,0.2749564
Ftl1,quadratic,1.0,0.0006003394162809039,-0.0017379286137362644,-0.0043931874060439595,0.3603813
Ppp2r1a,quadratic,1.0,0.028189956334165878,-0.001613119373076924,-0.0015546719961538568,0.36465192000000013
Gria4,quadratic,1.0,0.5914857993586584,-0.000626601888278389,-0.007513618990842494,0.21316141000000008
Scn2a1,quadratic,1.0,0.7707404539984106,-0.0004906985032051286,-0.00836677688141026,0.19327417000000002
Shank1,quadratic,1.0,0.22653965687032052,-0.0008529277280219784,-0.005693959920329676,0.24851562000000008
Cct5,quadratic,1.0,6.804221167944213e-06,-0.001606237390109891,-0.0037106148516483496,0.34690234
Rpl3,quadratic,1.0,0.012367416581160806,-0.0009476560366300375,-0.00306038721611722,0.2558358600000001
Cpe,quadratic,1.0,0.06951935409125065,-0.0011771614496337006,-0.005327157077838831,0.2845743600000001
Lcor,quadratic,1.0,0.0024741702599249127,-0.0013591247197802204,-0.003711614796703298,0.31313660000000004
Cacna1a,quadratic,1.0,0.011429147802676343,-0.0014795978305860813,-0.004726233125457879,0.32438126
Rorb,quadratic,1.0,0.5487945561039345,-0.0003935849587912099,-0.004402164381868134,0.19196993000000012
Map6,quadratic,1.0,0.07928926421158611,-0.001013304421245422,-0.004749308985347987,0.2640410400000001
Cspg5,quadratic,1.0,0.1106263115851076,-0.0007135920719780225,-0.003683868679670335,0.2242475500000001
Sorbs2,quadratic,1.0,0.00047745257386533346,-0.0014233900175824189,-0.0035677684637362675,0.3159127500000001
Rims1,quadratic,1.0,0.7384210592451856,-0.0003943878003663008,-0.006238983672161173,0.18009886000000003
Amy1,quadratic,1.0,0.7721834313680729,-0.0004383713562271068,-0.007501019676739929,0.1850195
Tubb4a,quadratic,1.0,0.13017827605778498,-0.0014092147291208806,0.0010916468631868056,0.3349013600000001
Ttyh1,quadratic,1.0,0.8684759401548292,-0.0003290099441391947,-0.007554186495421249,0.19855426000000004
Paqr9,quadratic,1.0,0.5773147871451909,-0.0005136854597069605,-0.006016948562271063,0.19396107000000007
Hmgn2,quadratic,1.0,0.3073318595392043,-0.0008483921849816858,-0.006514421441391944,0.23937568000000006
Sh3pxd2b,quadratic,1.0,0.1094864298981707,-0.0005906290864468868,-0.0030393780300366304,0.20460473
Fat3,quadratic,1.0,0.022062144109937787,-0.0015075926007326016,-0.005332162344322344,0.32765815
Kcnt2,quadratic,1.0,0.0025303706201890153,-0.0018040070272893778,-0.0034758278760073304,0.369596
Aldh1l2,quadratic,1.0,0.006598261083219148,-0.0008532115512820518,-0.0014306606025641048,0.24207610000000004
Epha5,quadratic,1.0,0.030510156117489418,-0.0014957434137545795,-0.0013565051596520158,0.32379338
Ptp4a1,quadratic,1.0,0.019452577415811634,-0.0015331264879120893,-0.0018402591186813277,0.3690320600000001
Akap9,quadratic,1.0,0.004391304970974619,-0.001403896630769232,-0.004021087261538466,0.30924925000000014
Cdc42bpa,quadratic,1.0,0.05256395925740276,-0.0012860963311355316,-0.005429907233699642,0.29743870000000006
Hnrnpab,quadratic,1.0,0.031115699335763525,-0.001540153491025642,-0.001374429232051289,0.3347288400000002
Arhgap23,quadratic,1.0,0.03107781758382766,-0.0010547665054945062,-0.003975243582417583,0.2639054400000001
Eef1g,quadratic,1.0,7.987969815315132e-05,-0.001052090325091576,-0.002377004543040298,0.26290637000000006
Ppm1h,linear,0.993903590868107,0.993903590868107,-0.00781942033531409,0.12154953144312389,
Atp8a2,quadratic,1.0,0.322222831166597,-0.0007638357564102571,-0.006008629012820515,0.2253746100000001
Nrg3,quadratic,1.0,0.015130555802829404,-0.001129976776556777,-0.003758440981684985,0.27367872
Stxbp5l,quadratic,1.0,0.1923980903486433,-0.0007746076492673999,-0.004840893405677659,0.2240687500000001
Ppp1r12b,quadratic,1.0,0.035687769461654306,-0.0014850024609890115,-0.001168211314835167,0.32495213
Pkia,quadratic,1.0,0.0006993362091738398,-0.0008177318809523819,-0.002079855547619053,0.2444406200000001
Tanc2,quadratic,1.0,0.22255661204961064,-0.000810473803113554,-0.005370501713369969,0.22980332000000014
Ptma,quadratic,1.0,0.015500977010963202,-0.0009964248084249087,-0.0013189882597069642,0.25786278
Dmtn,quadratic,1.0,0.003596005872847363,-0.0014187184879120888,-0.002622910118681322,0.31267652000000007
Chst2,quadratic,1.0,0.009883918127682634,-0.0003966850366300373,-0.0012428822161172173,0.17747535000000006
Vps13c,quadratic,1.0,0.002987082577942779,-0.0024051696066849826,-0.006663500766941406,0.5038518300000001
Slc24a2,quadratic,1.0,0.5245220911680168,-0.0006583627806776564,-0.007085929043498174,0.20785590000000015
Ccbe1,linear,0.9853460003578192,0.9853460003578192,-0.005747683923599319,0.12103665005093373,
Rack1,quadratic,1.0,0.020638584427146056,-0.001282123927655678,-0.004482912248168504,0.29001945
Apba1,quadratic,1.0,0.03407728329301685,-0.0009410419065934072,-0.003612620598901102,0.25926334
Pcdhac2,quadratic,1.0,0.006932854078428696,-0.0006534808626373635,-0.0010849729395604427,0.21214126000000008
Pabpc1,quadratic,1.0,5.9490535571415926e-05,-0.0011588448992673997,-0.002629590155677659,0.27416490000000004
Slc6a17,quadratic,1.0,0.05282623790674834,-0.0010549962948717961,-0.0044594490897435935,0.25921690000000014
Dpp10,quadratic,1.0,0.8200462189845414,-0.0003662349542124546,-0.007130058979853482,0.16540490000000005
Chka,quadratic,1.0,0.08555863896114424,-0.0010628952335164845,-0.0050877545027472534,0.2579964
Adam19,quadratic,1.0,0.017752515454318996,-0.0010294959340659343,-0.0035109240109890156,0.25518300000000005
Scn8a,quadratic,1.0,0.11485802119537858,-0.0009825424606227109,-0.005131782242673996,0.25008518
Lrrc16a,quadratic,1.0,0.1595946721754864,-0.0009279548717032974,-0.005409509475549456,0.24042557000000012
Creb1,quadratic,1.0,0.016501795399317953,-0.0016479716167582428,-0.0021278297513736264,0.34213045000000003
Ccser1,quadratic,1.0,0.0023170734943576132,-0.0010623128351648363,-0.0020653325274725336,0.25928336000000013
Rasgrf2,linear,0.9997084985066584,0.9997084985066584,-0.007681868845500848,0.11607389743633272,
Lsamp,quadratic,1.0,0.7654887410739388,-0.0004415351958791218,-0.007433389938186816,0.17550467000000008
Syt7,quadratic,1.0,0.07766313737183661,-0.0008456874688644694,-0.003941421366300371,0.23001343000000007
Ctsb,quadratic,1.0,0.03762755993603817,-0.0013874683380952389,-0.0010318026047619103,0.30895802
Sfxn3,quadratic,1.0,0.16935452916017413,-0.0008398531675824182,-0.005002157513736265,0.23484040000000003
Cdk14,quadratic,1.0,0.15836241854813604,-0.0007427880091575096,-0.004318132804029308,0.21785195000000007
Dgkq,quadratic,1.0,0.00036317486378223407,-0.0014797726987179505,-0.0032230201474359047,0.32262737000000025
Rhou,quadratic,1.0,0.6475703812914358,-0.00030320621611721666,-0.0040063345750915745,0.15777755
Gucy1a2,quadratic,1.0,0.13696866782797845,-0.0010981769555860818,-0.006072114000457879,0.2657419400000001
Phip,quadratic,1.0,0.0025078883907149185,-0.0015055632271062278,-0.004115619739926742,0.31477138000000005
Anks1b,quadratic,1.0,0.07974664769070106,-0.0011525389948717954,-0.005410391589743595,0.26827544000000003
Zbtb20,quadratic,1.0,0.08136631624595392,-0.0008419743247252757,-0.0039743764708791264,0.23426285000000013
Slc8a1,quadratic,1.0,0.46019202765623535,-0.0006742775009157518,-0.006569791180402933,0.20338742000000007
1700025G04Rik,quadratic,1.0,0.08697867822596594,-0.001125263585897437,-0.00541129512179488,0.2658111000000002
Adgrb3,quadratic,1.0,0.013899844594857602,-0.0010757061648351655,-0.003532834472527475,0.25844064000000005
Hsp90aa1,quadratic,1.0,0.0021029374844431237,-0.0014782999996337002,-0.003990824927838826,0.34302669999999996
H3f3a,quadratic,1.0,0.017886481373383445,-0.0014085315554029317,-0.004809390864377296,0.30125514000000014
Kcnq2,quadratic,1.0,0.08866811023943821,-0.0011380396652930413,-0.0055026263127289435,0.2676248800000001
Disp2,quadratic,1.0,0.011158572290528412,-0.001592637578388279,-0.005070755942490849,0.34918675
Rb1,quadratic,1.0,0.06840378713806883,-0.001216150005677657,-0.00018934761849817165,0.28264955000000014
Rpl9,quadratic,1.0,0.03644310829020703,-0.0011388480338827842,-0.004432779174908426,0.26522827
Neto1,quadratic,1.0,0.06452776655212655,-0.0008411101932234441,-0.00373413556501832,0.2255035000000001
Trim46,quadratic,1.0,0.0008440012680765996,-0.0011255669558608062,-0.0028863988045787587,0.26489180000000007
St8sia2,linear,0.9588384250407691,0.9588384250407691,0.003543797308998301,0.12726316987266545,
Efr3b,quadratic,1.0,0.06228383794453263,-0.0008369680018315027,-0.003682715360805863,0.22575666000000008
Csmd2,quadratic,1.0,0.04769310372198088,-0.0011223072930402935,-0.004632494728937733,0.26041648000000006
Drp2,quadratic,1.0,0.00042396748018513897,-0.0016582315738095249,-0.003591288540476195,0.34225520000000004
Tmtc1,quadratic,1.0,0.1876586714576005,0.00013916485347985333,0.000861376135531134,0.09850130000000003
Lrrtm2,quadratic,1.0,0.02843500126817411,-0.0007144422637362645,-0.0006841959560439578,0.21177901000000005
Zdbf2,quadratic,1.0,7.226509296809347e-05,-0.001877196944688646,-0.004503991103663013,0.38511708000000006
Nav2,quadratic,1.0,0.39640321763587505,-0.0006646097504578761,-0.005873093590201466,0.19965255
Kdm7a,quadratic,1.0,0.019529221279914744,-0.0010279668183150188,-0.001231567208058611,0.2536782000000001
Timp2,quadratic,1.0,0.09075131025001448,-0.0009262002249084257,0.0001900436930402889,0.23941493000000005
AI593442,quadratic,1.0,0.007665305304552117,-0.0004334852161172165,-0.0007046275750915763,0.1771474
Pcdh7,quadratic,1.0,0.0033699103111838324,-0.0016793924241575095,-0.0031308054090293078,0.33562922
Midn,quadratic,1.0,0.14743152257779202,-0.0009737058573260078,0.0009808446067765522,0.24842230000000007
Col12a1,quadratic,1.0,0.006784795062946936,-0.001782009216758243,-0.005336388051373632,0.3712715000000001
Dzip1,quadratic,1.0,0.005572646681356375,-0.0023016940313369976,-0.003982161823388285,0.4659136200000001
Kcnc1,quadratic,1.0,0.04730713999515168,-0.0008649338012820522,-0.0035635323525641032,0.23397155000000008
Hcn1,quadratic,1.0,0.2822201771103602,-0.0005437586776556781,-0.0040047774981685005,0.18300128000000004
Dennd1a,quadratic,1.0,0.008945613787198936,-0.0015254588989011,-0.0023924550835164914,0.3173760800000001
Eif3c,quadratic,1.0,1.989669105362246e-06,-0.0015819437390109901,-0.0036697070851648347,0.32771888000000005
Asph,quadratic,1.0,0.006772254360817631,-0.0005165162985347985,-0.00154643581135531,0.18415075999999994
Pou3f2,quadratic,1.0,0.1872523042691221,-0.00035781937545787556,0.0005447180347985335,0.17341398999999996
Bicd1,quadratic,1.0,0.02105277944008821,-0.0017225381859157529,-0.001987431275402934,0.3654148600000002
Kifc2,quadratic,1.0,0.05095705772536452,-0.0012554135371794877,-0.0005910953243589795,0.2788632200000001
Smarca5,quadratic,1.0,0.1088938747971161,-0.0005149136131868134,-0.0026453377978021973,0.18093957
Sox5,quadratic,1.0,0.016820811368920663,-0.0009973842686813194,-0.0012776564302197841,0.24440776000000006
Asxl3,quadratic,1.0,0.13537106510207741,-0.0008592899816849821,-0.004732644391941396,0.2259576000000001
Atxn1,quadratic,1.0,0.1347188928988453,-0.0004662254304029308,-0.002563664789377293,0.17485724000000005
Kctd12,quadratic,1.0,1.8955664805031525e-05,-0.0007522507261904768,-0.0017272555595238134,0.2123734800000001
Islr2,quadratic,1.0,0.007339986177671953,-0.001351824234432236,-0.0040843981831501916,0.2950886500000002
Mycbp2,quadratic,1.0,0.013840839005204941,-0.0012454359047619054,-0.00408770323809524,0.2787581700000001
Ablim1,quadratic,1.0,0.3519832746678411,-0.0005019586245421253,-0.0041400140347985365,0.17645500000000006
Supt16,quadratic,1.0,0.012969252272436282,-0.0013368305428571436,-0.0018860429428571432,0.29235864
Syt1,quadratic,1.0,0.2730385933484494,-0.0005658673003663005,-0.004103138172161171,0.19840809999999995
Shisa7,quadratic,1.0,0.8108445469973122,-0.00024486826648351676,-0.004640855997252748,0.14576828
Baz2b,quadratic,1.0,0.0005059519436044768,-0.0009839301573260077,-0.0021158894932234466,0.24251318000000005
Polr2a,quadratic,1.0,0.002901105002219073,-0.001320515632234433,-0.002506387550183158,0.2940216000000001
Vwa5b2,quadratic,1.0,0.14150399431777916,-0.0008325525915750922,-0.004654269540293045,0.2185578800000001
Srgap1,quadratic,1.0,0.08800003448522642,-0.0008892390705128211,-0.004290413391025645,0.2543609400000001
Myo16,quadratic,1.0,0.33534096495225474,-0.0005083316117216122,-0.004083627509157509,0.17650737000000002
Spock1,quadratic,1.0,0.8610612051427995,-0.00023226665384615435,-0.005183375807692309,0.14143872000000005
Gpr162,quadratic,1.0,0.008247825483555737,-0.0007790738855311359,-0.001245707949633703,0.21839816999999997
Cadm3,quadratic,1.0,0.1489781006669726,-0.0008815353205128206,-0.005015921141025644,0.22566946000000002
Dlgap4,quadratic,1.0,0.00010903671015582983,-0.001540847387179488,-0.0037209972743589776,0.31679487000000006
Ndst3,quadratic,1.0,0.0005903289293583969,-0.001247535974725275,-0.0031515020208791227,0.27336338
Ywhaq,quadratic,1.0,0.0036549735565694075,-0.0008078594670329679,-0.0014903680054945078,0.21823819000000008
Cfl2,quadratic,1.0,0.004604420944667398,-0.0017227941864468876,-0.0030752967300366305,0.3710476200000001
Rph3a,quadratic,1.0,0.3872757939593946,0.00018022589377289367,-0.0007301589267399281,0.09043253000000002
Enah,quadratic,1.0,0.013369582500204924,-0.0007238146263736269,-0.0010108413956043975,0.21840937
Ubxn7,quadratic,1.0,0.37983193466048704,-0.0005402929487179492,0.002135059102564102,0.19192313000000005
Slc5a3,quadratic,1.0,0.15692192996868426,-0.001145781390915752,-0.006639316530402934,0.2807863700000001
Gpm6a,quadratic,1.0,0.011737615197541351,-0.0008632328481684983,-0.0012570075891941404,0.22979495
Diras2,quadratic,1.0,0.827416996986876,0.0002972494871794869,-0.0045321630256410245,0.06983626000000001
Pigq,quadratic,1.0,0.0025862060050343416,-0.000956806615384616,-0.0026215172307692326,0.24021396000000006
Igf1r,quadratic,1.0,0.005460754616847252,-0.0012060671923076935,-0.0035288818846153855,0.29084570000000004
Vps13d,quadratic,1.0,0.009006246760198455,-0.0011822784470695979,-0.0036607975727106236,0.26568836
