gene_name,slope_divergence_E15,slope_divergence_P0,slope_divergence_P13,predicted_divergence_P3,predicted_divergence_P7,fit_type,R2,R2_linear,CI_lower_P3,CI_upper_P3,CI_lower_P7,CI_upper_P7,rank_score_P3,rank_score_P7
Adgrl1,0.06780623,0.021917531,0.006134909,0.016298388796703304,0.010651397946153853,quadratic,1.0,0.9464602182385753,0.016298388796703304,0.01629838879670336,0.01065139794615385,0.010651397946153907,0.016298388796703304,0.010651397946153853
Senp7,0.007120017,0.21242265,0.0094589945,0.19697713093681324,0.1470836744346154,quadratic,1.0,0.002612880428037978,0.19697713093681316,0.19697713093681338,0.14708367443461529,0.14708367443461548,0.19697713093681324,0.1470836744346154
Kcnd3,0.07409008,0.011687917,0.012250143,0.007314026796703302,0.005685565546153849,quadratic,1.0,0.7783280222047786,0.007314026796703302,0.007314026796703309,0.005685565546153848,0.005685565546153854,0.007314026796703302,0.005685565546153849
Usp49,0.06385744,0.014143842,0.015947826,0.010860494714285721,0.009935706200000005,quadratic,1.0,0.7579419902643191,0.010860494714285721,0.010860494714285737,0.009935706200000005,0.009935706200000022,0.010860494714285721,0.009935706200000005
Vps50,0.031638958,0.04769089,0.016277518,0.04417723105494506,0.03600581043076924,quadratic,1.0,0.20485801622661592,0.04417723105494505,0.04417723105494509,0.036005810430769225,0.03600581043076925,0.04417723105494506,0.03600581043076924
Specc1l,0.05448302,0.038312655,0.008495681,0.02779433487521221,0.02128220710271645,linear,0.9561785629622757,0.9561785629622757,0.02477600043123937,0.033428559170628154,0.018263872658743616,0.0269164313981324,0.02657634717947267,0.02034959020414095
Pik3ca,0.03547354,0.04657717,0.011487546,0.04216468286813188,0.03284192284615385,quadratic,1.0,0.40640972362072125,0.04216468286813187,0.04216468286813192,0.03284192284615384,0.03284192284615389,0.04216468286813188,0.03284192284615385
Magi3,0.009829392,0.082421824,0.0014801477,0.07559916661483518,0.05543651184230769,quadratic,1.0,0.0027743597270238896,0.07559916661483518,0.07559916661483523,0.055436511842307676,0.05543651184230773,0.07559916661483518,0.05543651184230769
Armc10,0.06001148,0.064218864,0.03791285,0.0606168508901099,0.05351013493846154,quadratic,1.0,0.5709140252772991,0.06061685089010988,0.060616850890109944,0.05351013493846151,0.05351013493846157,0.0606168508901099,0.05351013493846154
Insr,0.027846266,0.11598943,0.014735244,0.10726414489010994,0.08196543693846156,quadratic,1.0,0.00608963103744431,0.10726414489010991,0.10726414489011,0.08196543693846152,0.08196543693846162,0.10726414489010994,0.08196543693846156
2410089E03Rik,0.026309593,0.16511226,0.016531462,0.15298452991758243,0.11613141985384613,quadratic,1.0,0.00031143525129428973,0.15298452991758238,0.1529845299175826,0.11613141985384609,0.11613141985384628,0.15298452991758243,0.11613141985384613
Cask,0.04674009,0.061454877,0.037282698,0.058919950615384624,0.05269966458461539,quadratic,1.0,0.12242996238631154,0.058919950615384624,0.058919950615384666,0.05269966458461538,0.05269966458461542,0.058919950615384624,0.05269966458461539
Ptpro,0.026605755,0.018008465,0.04855523,0.021926035796703304,0.030072367346153855,quadratic,1.0,0.44430236605946916,0.021926035796703304,0.02192603579670331,0.03007236734615385,0.030072367346153858,0.021926035796703304,0.030072367346153855
Marcksl1,0.041791752,0.3786958,0.023374425,0.3500478631813187,0.26205793076153844,quadratic,1.0,2.3370827587410048e-05,0.3500478631813187,0.35004786318131886,0.26205793076153844,0.26205793076153855,0.3500478631813187,0.26205793076153844
Nxf1,0.06695809,0.07219462,0.0003054056,0.061903774402197805,0.042303605369230765,quadratic,1.0,0.6527289418038638,0.061903774402197805,0.061903774402197846,0.042303605369230765,0.04230360536923079,0.061903774402197805,0.042303605369230765
Trim32,0.021205477,0.03850778,0.033771865,0.039041077989011,0.038234353953846154,quadratic,1.0,0.5349643755071505,0.03904107798901099,0.03904107798901102,0.03823435395384614,0.038234353953846174,0.039041077989011,0.038234353953846154
Rmnd5a,0.028000003,0.15149447,0.009870847,0.13930540543956052,0.1039262300461539,quadratic,1.0,0.0058675373961230015,0.13930540543956046,0.13930540543956066,0.10392623004615381,0.103926230046154,0.13930540543956052,0.1039262300461539
Lztr1,0.00023475998,0.061024316,0.038494717,0.062024123995934086,0.05757151817892309,quadratic,1.0,0.42797061943403614,0.062024123995934065,0.06202412399593413,0.05757151817892306,0.057571518178923115,0.062024123995934086,0.05757151817892309
E330009J07Rik,0.0031242147,0.078039326,0.010880065,0.0734272183071429,0.05711730363000002,quadratic,1.0,0.018245068646647877,0.07342721830714287,0.07342721830714298,0.057117303629999984,0.057117303630000074,0.0734272183071429,0.05711730363000002
Avl9,0.03948638,0.051792968,0.001064274,0.04514632462637365,0.031561487030769234,quadratic,1.0,0.4858948867545949,0.04514632462637362,0.04514632462637368,0.031561487030769206,0.03156148703076926,0.04514632462637365,0.031561487030769234
4930402H24Rik,0.030374711,0.3367947,0.012766337,0.31061170030769236,0.2303477760923077,quadratic,1.0,5.072788201954115e-05,0.31061170030769236,0.31061170030769275,0.23034777609230764,0.23034777609230797,0.31061170030769236,0.2303477760923077
Rnf169,0.055876184,0.00853189,0.052499514,0.011672824208791205,0.022399147676923074,quadratic,1.0,0.011021881613390017,0.011672824208791184,0.011672824208791207,0.022399147676923054,0.02239914767692308,0.011672824208791205,0.022399147676923074
Rbm3,0.04586269,0.015525291,0.04039879,0.017048358505494507,0.023014954523076923,quadratic,1.0,0.04385482605193103,0.017048358505494493,0.01704835850549451,0.023014954523076912,0.02301495452307693,0.017048358505494507,0.023014954523076923
Add1,0.04232176,0.04876549,0.0347261,0.047142989780219774,0.043470121076923066,quadratic,1.0,0.2553188198671009,0.04714298978021977,0.047142989780219836,0.04347012107692305,0.04347012107692312,0.047142989780219774,0.043470121076923066
Snx13,0.017700698,0.06505171,0.009006042,0.060119457912087906,0.04607518243076922,quadratic,1.0,0.01065673441196291,0.0601194579120879,0.06011945791208798,0.04607518243076921,0.04607518243076926,0.060119457912087906,0.04607518243076922
Tgs1,0.017337514,0.0659658,0.010133319,0.06115640841208794,0.04720719433076924,quadratic,1.0,0.006020905546969324,0.061156408412087915,0.061156408412088,0.04720719433076921,0.04720719433076929,0.06115640841208794,0.04720719433076924
Wdr48,0.017747182,0.12785766,0.006919509,0.11778132009340658,0.08770256699230766,quadratic,1.0,0.0015812876454127656,0.11778132009340658,0.11778132009340662,0.08770256699230766,0.08770256699230772,0.11778132009340658,0.08770256699230766
Acat1,0.023685353,0.11080514,0.054792013,0.10871834220879119,0.09581925727692304,quadratic,1.0,0.15253173051274738,0.10871834220879117,0.10871834220879127,0.09581925727692303,0.09581925727692311,0.10871834220879119,0.09581925727692304
Kif3b,0.0153597435,0.019645259,0.056067266,0.02535463202472528,0.03548312120384616,quadratic,1.0,0.7958033956740679,0.025354632024725265,0.025354632024725297,0.035483121203846155,0.03548312120384618,0.02535463202472528,0.03548312120384616
Ehmt1,0.031316143,0.16360849,0.023710774,0.15230388658791214,0.11765022946923077,quadratic,1.0,5.1010550668917354e-05,0.1523038865879121,0.15230388658791222,0.11765022946923072,0.11765022946923084,0.15230388658791214,0.11765022946923077
Pkn2,0.04594095,0.048634812,0.0077668983,0.042764408352197816,0.03161392701923077,quadratic,1.0,0.6588212747158775,0.042764408352197796,0.04276440835219785,0.03161392701923075,0.0316139270192308,0.042764408352197816,0.03161392701923077
Nufip2,0.0038383608,0.0782315,0.037178427,0.07745500460769232,0.0683022061123077,quadratic,1.0,0.2340924737780592,0.07745500460769231,0.07745500460769238,0.06830220611230767,0.06830220611230772,0.07745500460769232,0.0683022061123077
Hecw1,0.07949073,0.17727815,0.0049885684,0.15870352229010992,0.11416514593846153,quadratic,1.0,0.15489651832715878,0.15870352229010987,0.15870352229011017,0.11416514593846142,0.11416514593846172,0.15870352229010992,0.11416514593846153
Epha4,0.009066991,0.021599133,0.06274094,0.028597740884615388,0.040258496315384626,quadratic,1.0,0.8889363094559368,0.028597740884615377,0.028597740884615388,0.04025849631538461,0.040258496315384626,0.028597740884615388,0.040258496315384626
Mcm3ap,0.040389143,0.09694567,0.014306604,0.0887257802692308,0.06763864093076924,quadratic,1.0,0.07249400274722517,0.08872578026923075,0.08872578026923084,0.06763864093076918,0.06763864093076928,0.0887257802692308,0.06763864093076924
Pygo1,0.02766853,0.006606641,0.12014813,0.021946287406593403,0.05253723590769232,quadratic,1.0,0.5452674140906313,0.021946287406593344,0.021946287406593407,0.05253723590769227,0.05253723590769233,0.021946287406593403,0.05253723590769232
Pak1,0.028167548,0.028617626,0.034698997,0.02955195584065935,0.03123552153076924,quadratic,1.0,0.7675488602561071,0.02955195584065935,0.029551955840659352,0.031235521530769236,0.03123552153076924,0.02955195584065935,0.03123552153076924
Jade1,0.049680747,0.18267079,0.026085313,0.1689403651648351,0.12972209249230762,quadratic,1.0,0.009767144965725949,0.1689403651648351,0.16894036516483524,0.12972209249230762,0.1297220924923077,0.1689403651648351,0.12972209249230762
Nek1,0.00013829373,0.45762146,0.00064216205,0.4225051969058244,0.3100323813404616,quadratic,1.0,0.001777281072898318,0.4225051969058241,0.42250519690582466,0.31003238134046135,0.31003238134046185,0.4225051969058244,0.3100323813404616
Impact,0.021727337,0.054721635,0.02534946,0.05272095999450551,0.04559437537692308,quadratic,1.0,0.019881385823007802,0.05272095999450549,0.052720959994505545,0.045594375376923055,0.04559437537692311,0.05272095999450551,0.04559437537692308
Abca5,0.005871101,0.08264185,0.002610314,0.07625266464285715,0.0564594289,quadratic,1.0,2.7170912923257795e-05,0.07625266464285713,0.07625266464285727,0.056459428899999976,0.05645942890000008,0.07625266464285715,0.0564594289
Wdfy3,0.011400911,0.15419854,0.010105726,0.1430219641703297,0.1075159585153846,quadratic,1.0,0.0011149221168534895,0.1430219641703296,0.14302196417032992,0.10751595851538451,0.1075159585153848,0.1430219641703297,0.1075159585153846
Vps13a,0.060394652,0.38887122,0.047072142,0.36162737537362644,0.27711157456923075,quadratic,1.0,4.62802592530176e-05,0.36162737537362644,0.3616273753736268,0.27711157456923063,0.277111574569231,0.36162737537362644,0.27711157456923075
Atp2b1,0.04409895,0.026531866,0.019045498,0.026585488169779268,0.02297827017317485,linear,0.9654210508790549,0.9654210508790549,0.023826452502546683,0.02806354299151102,0.020219234505942266,0.024456324994906603,0.025666189927000985,0.02218370573796931
A830010M20Rik,0.029935403,0.025450928,0.034360524,0.026452361609890108,0.028771924961538457,quadratic,1.0,0.21204247168389356,0.026452361609890108,0.02645236160989013,0.02877192496153845,0.02877192496153847,0.026452361609890108,0.028771924961538457
Clcn2,0.09464501,0.065648444,0.003959699,0.05442563370879126,0.03664970297692312,quadratic,1.0,0.9404955156522365,0.054425633708791214,0.05442563370879131,0.03664970297692306,0.036649702976923146,0.05442563370879126,0.03664970297692312
Ccdc50,0.03015878,0.015763737,0.044331193,0.018973548829670325,0.02641046408461538,quadratic,1.0,0.21150875228216326,0.01897354882967031,0.018973548829670332,0.026410464084615365,0.026410464084615386,0.018973548829670325,0.02641046408461538
Mapk8ip3,0.016889919,0.047502883,0.025602924,0.04644062826923078,0.04129881213076923,quadratic,1.0,0.09958515734235573,0.04644062826923076,0.04644062826923081,0.041298812130769205,0.041298812130769254,0.04644062826923078,0.04129881213076923
Bahcc1,0.0064296722,0.07896643,0.010739918,0.07402611146923078,0.05735504301076922,quadratic,1.0,0.008847914322195893,0.07402611146923074,0.07402611146923085,0.05735504301076919,0.05735504301076929,0.07402611146923078,0.05735504301076922
Fabp5,0.055967182,0.012336999,0.062043544,0.016594605241758237,0.029003672815384615,quadratic,1.0,0.005042289404828648,0.016594605241758206,0.01659460524175824,0.02900367281538458,0.029003672815384622,0.016594605241758237,0.029003672815384615
Ahcyl1,0.00092735444,0.16840675,0.0061630313,0.1563004408647254,0.1165131162598462,quadratic,1.0,0.004713950559404934,0.15630044086472528,0.15630044086472558,0.11651311625984608,0.11651311625984637,0.1563004408647254,0.1165131162598462
Jarid2,0.004347955,0.10282371,0.0009448738,0.09474379921758247,0.06956870095384618,quadratic,1.0,0.00013935261742437088,0.09474379921758241,0.09474379921758252,0.0695687009538461,0.06956870095384622,0.09474379921758247,0.06956870095384618
Prkar2b,0.068300076,0.010015322,0.012397112,0.00620546775824176,0.005194526984615384,quadratic,1.0,0.7544067401796293,0.006205467758241758,0.0062054677582417655,0.005194526984615382,0.005194526984615386,0.00620546775824176,0.005194526984615384
Kazn,0.10589759,0.11281708,0.031026434,0.10117755213186817,0.07890529415384617,quadratic,1.0,0.6422384488009769,0.10117755213186815,0.10117755213186823,0.07890529415384614,0.0789052941538462,0.10117755213186817,0.07890529415384617
Bcl7a,0.02789816,0.022657221,0.038506106,0.024634076428571426,0.028838424599999996,quadratic,1.0,0.3909445986981861,0.024634076428571426,0.024634076428571433,0.028838424599999996,0.028838424600000006,0.024634076428571426,0.028838424599999996
Rrp1,0.058695447,0.08176252,0.015415679,0.07356750484615389,0.055999409953846176,quadratic,1.0,0.3725178554800155,0.07356750484615385,0.07356750484615394,0.05599940995384614,0.055999409953846224,0.07356750484615389,0.055999409953846176
Zfp706,0.0067793387,0.27389944,0.0042098095,0.2529705460076924,0.18651199107230773,quadratic,1.0,0.0010836896667804075,0.2529705460076923,0.2529705460076926,0.1865119910723076,0.18651199107230787,0.2529705460076924,0.18651199107230773
Zcchc11,0.054467462,0.016366778,0.021705769,0.014437348686813192,0.01481551348461539,quadratic,1.0,0.6698044904873397,0.014437348686813192,0.014437348686813192,0.01481551348461539,0.01481551348461539,0.014437348686813192,0.01481551348461539
Snrpn,0.030638076,0.05748615,0.0024349666,0.05123693577032971,0.03688007211538463,quadratic,1.0,0.22698810391492763,0.05123693577032968,0.05123693577032975,0.0368800721153846,0.036880072115384674,0.05123693577032971,0.03688007211538463
Sec14l1,0.042485252,0.004940026,0.04460041,0.00814190748351648,0.01796489663076923,quadratic,1.0,3.8445564534361765e-05,0.008141907483516475,0.008141907483516496,0.017964896630769226,0.017964896630769247,0.00814190748351648,0.01796489663076923
Slc36a4,0.029038507,0.021921854,0.07075808,0.02865845626923077,0.041871668930769226,quadratic,1.0,0.5848823708481743,0.028658456269230748,0.02865845626923077,0.041871668930769206,0.041871668930769226,0.02865845626923077,0.041871668930769226
Camkv,0.0035467055,0.07735844,0.007223408,0.0722260591456044,0.05506709991153845,quadratic,1.0,0.007280093978792035,0.07222605914560438,0.07222605914560448,0.055067099911538415,0.05506709991153851,0.0722260591456044,0.05506709991153845
Ddx1,0.07406795,0.17313522,0.009494621,0.1559351009725275,0.1138093858846154,quadratic,1.0,0.12494120034983813,0.15593510097252747,0.15593510097252766,0.11380938588461532,0.1138093858846155,0.1559351009725275,0.1138093858846154
Kat6a,0.024526665,0.07457503,0.009074997,0.06843287535164837,0.05186831407692308,quadratic,1.0,0.03434021970403045,0.06843287535164835,0.06843287535164845,0.051868314076923036,0.05186831407692314,0.06843287535164837,0.05186831407692308
Cadps,0.03823205,0.3391162,8.62199e-05,0.31031226861153854,0.22576885418846154,quadratic,1.0,0.003798188080339271,0.3103122686115385,0.3103122686115389,0.22576885418846143,0.22576885418846182,0.31031226861153854,0.22576885418846154
Osbpl3,0.01692798,0.0012382459,0.06952332,0.010247753907692305,0.0285591115323077,quadratic,1.0,0.499447557822561,0.010247753907692279,0.010247753907692305,0.028559111532307672,0.0285591115323077,0.010247753907692305,0.0285591115323077
Cep350,0.001451829,0.17216788,0.01639277,0.16125238930219787,0.1233346308692308,quadratic,1.0,0.014405501875548232,0.16125238930219776,0.16125238930219796,0.12333463086923066,0.12333463086923087,0.16125238930219787,0.1233346308692308
Kdm2b,0.040064305,0.04772836,0.005374196,0.04199248245604396,0.030575696115384614,quadratic,1.0,0.5498781034648024,0.041992482456043936,0.041992482456043985,0.030575696115384583,0.030575696115384632,0.04199248245604396,0.030575696115384614
Tspan18,0.0062432936,0.22598848,0.08875512,0.22132576957802202,0.1899027309476923,quadratic,1.0,0.16777544521618526,0.2213257695780219,0.22132576957802222,0.18990273094769217,0.18990273094769242,0.22132576957802202,0.1899027309476923
Slc38a2,0.0026802316,0.075593315,0.013635836,0.07160989824835162,0.05667184376307691,quadratic,1.0,0.03240261224024377,0.07160989824835162,0.07160989824835165,0.0566718437630769,0.05667184376307692,0.07160989824835162,0.05667184376307691
