gene_name,slope_MIA,slope_saline,slope_divergence,R2_MIA,R2_saline,R2_divergence
Ccdc6,-0.00929762949074846,-0.0014016136138487792,-0.00789601587689968,0.27264978394506834,0.06082233296019257,
Ccdc60,-0.010191680362442083,-0.007814922894760353,-0.0023767574676817303,0.16657811681474377,0.4262717420321084,
Ccdc61,-0.05057522087500548,-0.04694675821749685,-0.00362846265750863,0.5428173575455716,0.6890045912549569,
Ccdc62,0.01734063747762774,0.012201440301023384,0.005139197176604354,0.1643876419596445,0.15030037846943,
Ccdc63,0.00566886741361444,0.008691320378618032,-0.003022452965003592,0.6746501046709753,0.9385838259414632,
Ccdc64,0.06597728747040493,0.06515519968487789,0.0008220877855270453,0.6661948527261905,0.8356174236024176,
Ccdc64b,-0.0021359652878928004,0.0010666962362362437,-0.003202661524129044,0.03668356879673007,0.19345066201784167,
Ccdc65,0.06623699721092745,0.06354787601634324,0.0026891211945842125,0.7037094861415234,0.9787358652909234,
Ccdc66,-0.02900972420234771,-0.03563745605957071,0.006627731857222999,0.2241419151344498,0.585300418626358,
Ccdc67,0.013962159962926884,0.024567721470666704,-0.01060556150773982,0.7274050771749118,0.48084701256675233,
Ccdc68,-0.005209645651122468,-0.010964708209235605,0.0057550625581131365,0.22902236548134003,0.6499473195092902,
Ccdc69,-0.00045789415694193886,-0.0035476200343846583,0.0030897258774427194,0.23482288166211163,0.4588626162681241,
Ccdc7,0.0,0.0,0.0,1.0,1.0,
Ccdc70,0.0,0.0,0.0,1.0,1.0,
Ccdc71,-0.002217272150585541,-0.007677066612848721,0.00545979446226318,0.005906408328537172,0.229498826259124,
Ccdc71l,0.022741054349452162,0.011247105316239398,0.011493949033212764,0.16146399029803593,0.19753081481227097,
Ccdc73,0.07156613927479315,0.05652116239073466,0.015044976884058488,0.4707081518301133,0.551318282364771,
Ccdc74a,0.0590273885103046,0.06070089271197619,-0.0016735042016715954,0.9601793351519756,0.9661648310858046,
Ccdc77,-0.04944839722111077,-0.06653503725751034,0.01708664003639957,0.5060893267700057,0.9094346029969919,
Ccdc78,0.013758923669276052,0.014054012431371105,-0.00029508876209505264,0.15295490048496918,0.31252696567680205,
Ccdc79,0.02401189606191247,0.01787119825495729,0.00614069780695518,0.8860318000452927,0.9302179365886022,
Ccdc8,-0.10170126171671288,-0.10460185509817171,0.0029005933814588297,0.6838096577040881,0.8738852243095898,
Ccdc80,0.01116579079864373,0.01829340442287855,-0.0071276136242348215,0.05366580871235649,0.18079075510360432,
Ccdc81,0.03033267392296347,0.01829047693678354,0.012042196986179931,0.5155823876535792,0.7852884110078563,
Ccdc82,0.0,0.0,0.0,1.0,1.0,
Ccdc83,0.0006208385826787971,-4.5465724856190525e-05,0.0006663043075349877,0.2071313843834962,0.005451020310263011,
Ccdc84,0.013144973045063848,0.0026795614107800246,0.010465411634283822,0.0632361115711838,0.010577587526200194,
Ccdc85a,0.09114062822897698,0.10134624286345019,-0.010205614634473212,0.5450261000079486,0.9552478357691563,
Ccdc85b,0.014256882727368341,0.015261441209310594,-0.0010045584819422526,0.09984829827586905,0.3249024048705923,
Ccdc85c,-0.034613358762380385,-0.02987645020460203,-0.004736908557778356,0.48381497162410836,0.50125692365156,
Ccdc86,-0.0231868292812596,-0.042471273077510065,0.019284443796250463,0.42192407646308316,0.8134454649805924,
Ccdc87,0.05375189295373429,0.05089372509022148,0.0028581678635128116,0.7871504020378869,0.9920333194090606,
Ccdc88a,0.0252537672437171,0.0231715773864826,0.002082189857234497,0.17877255539915493,0.2436987734926409,
Ccdc88b,0.0062954589269996085,0.0025709586397055528,0.0037245002872940557,0.25498115954963485,0.04236041775756838,
Ccdc88c,-0.022156891487423693,-0.0194680992203831,-0.0026887922670405934,0.2636879506377554,0.9214680807473785,
Ccdc89,-0.020361614835390455,-0.030871718543390516,0.010510103708000061,0.9493302389067979,0.9833768032994818,
Ccdc9,-0.01167516958775715,-0.01247917977383158,0.000804010186074431,0.3002768610670741,0.7444189058584041,
Ccdc90b,-0.01816349863923398,-0.02884654747323058,0.010683048833996601,0.9558451241306348,0.9398410462246728,
Ccdc91,-0.0039874428100540255,-0.01715533427285832,0.013167891462804296,0.024016492895905794,0.8840495191199461,
Ccdc92,0.0017088871345357776,0.003139333555495116,-0.0014304464209593383,0.0027132514706557087,0.01359960655857917,
Ccdc93,0.004511453273075076,-0.0017820634282440014,0.006293516701319077,0.07485959321351221,0.0826256149994099,
Ccdc94,-0.02443725056510243,-0.03188152740263125,0.007444276837528817,0.7043335726043387,0.6812652573276543,
Ccdc96,-0.029382332538931608,-0.04738714425313112,0.01800481171419951,0.5297926034387705,0.7926888694691958,
Ccdc97,-0.026035526733472494,-0.024235235880383493,-0.0018002908530890017,0.9741082296986491,0.8341846452840349,
Ccer1,-0.0002821581999704238,-0.00022607324477455154,-5.608495519587227e-05,0.13661202185792376,0.5832339269636597,
Cchcr1,-0.07840954831280891,-0.07330524289225959,-0.005104305420549321,0.5776199984744005,0.962196732886194,
Ccin,0.0015884396523627913,-0.0026526802530833908,0.004241119905446182,0.9630075121295533,0.5840402428942052,
Cck,0.10558261058742549,0.09895556553858094,0.0066270450488445515,0.4428014695472424,0.8034337476609464,
Cckar,-0.0971442533844281,-0.108495115438358,0.011350862053929905,0.5962752065999115,0.7709241308269805,
Cckbr,0.06781776665787864,0.080928638447769,-0.013110871789890358,0.5924089051901968,0.9595352730442965,
Ccl1,-0.0003412770186365708,0.0007449356733411144,-0.0010862126919776852,0.028792722684544247,0.2459715181327946,
Ccl11,0.0029804968331762403,-0.0011017811366702123,0.004082277969846453,0.6836273165498823,0.8355405063264925,
Ccl12,0.005870379101007889,0.009013164962775676,-0.003142785861767787,0.26960686216537066,0.6302580355683595,
Ccl17,0.03747088837886181,0.0304429237173173,0.007027964661544511,0.9765027179217175,0.9941818265574198,
Ccl19,0.0,0.0,0.0,1.0,1.0,
Ccl2,-0.003268144587703768,-0.002483523547720942,-0.0007846210399828262,0.06101998907451578,0.06104839259776196,
Ccl20,0.006157290354391856,0.00300373286383901,0.003153557490552846,0.9399215097615911,0.9214650778768201,
Ccl21a,0.0,0.0,0.0,1.0,1.0,
Ccl21b,0.0,0.0,0.0,1.0,1.0,
Ccl21c,0.0,0.0,0.0,1.0,1.0,
Ccl22,0.002943312863854986,0.0002686212801499693,0.0026746915837050165,0.8336209930792147,0.05270811028166,
Ccl24,-0.014699427524533775,-0.01566640891942336,0.000966981394889585,0.39250965943568783,0.35410924380069553,
Ccl25,0.009305335067862781,-0.0011097696675812082,0.010415104735443988,0.4847653410919661,0.01660937159641862,
Ccl26,0.0,0.0,0.0,1.0,1.0,
Ccl27a,0.04470478818942206,0.04420702198931551,0.0004977662001065461,0.6782605995694628,0.7510650798509954,
Ccl27b,0.0,0.0,0.0,1.0,1.0,
Ccl28,0.0,0.0,0.0,1.0,1.0,
Ccl3,-0.006698170462466233,-0.0015647538675138777,-0.005133416594952355,0.11617828286261078,0.05970245969589194,
Ccl4,-0.0010011861053903955,0.004613440261765355,-0.00561462636715575,0.00897301436021658,0.8889992223424333,
Ccl5,-0.000930109759169188,0.001080746002947513,-0.002010855762116701,0.0413870071097745,0.8638033194638158,
Ccl6,0.019524169984700464,0.012939000075947204,0.00658516990875326,0.8798984515944156,0.9259824760280206,
Ccl7,0.005007810012297948,0.005205130281576576,-0.000197320269278628,0.8645371726517956,0.8636804636437556,
Ccl8,0.0004008200288928642,0.0005545225894527273,-0.0001537025605598631,0.9234972677595629,0.9234972677595629,
Ccl9,0.013910740687664661,0.011280360736896651,0.00263037995076801,0.5180099931222438,0.616607931349413,
Ccm2,-0.012905534974454945,-0.015006233994623176,0.002100699020168231,0.06792347995376402,0.22598650596388314,
Ccm2l,0.002395740999728231,-0.01304005474266615,0.01543579574239438,0.006297741629480935,0.5177078966286923,
Ccna1,-0.008568042937629874,-0.008673151505260381,0.00010510856763050642,0.08790127408710335,0.2524272391749818,
Ccna2,-0.14050830429695896,-0.1595126685352236,0.019004364238264654,0.6824319417250464,0.9784771276187443,
Ccnb1,-0.1261687324667491,-0.147409919782224,0.02124118731547492,0.6743590880990744,0.985738706959947,
Ccnb1ip1,0.0010408724605346033,0.00043185225967941684,0.0006090202008551865,0.5309279439634578,0.08261354879707361,
Ccnb2,-0.1300373192425529,-0.14758312691417924,0.017545807671626334,0.753738400349308,0.9684538090794234,
Ccnb3,0.00040904737901686954,0.0002971326649351724,0.00011191471408169716,0.1827077130834608,0.18910769748993417,
Ccnc,0.024149150780646975,-0.003011693453730215,0.02716084423437719,0.41028490304887644,0.011382762690911874,
Ccnd1,-0.12010640775201926,-0.12417045012215139,0.004064042370132123,0.5805553806711259,0.7292617538530193,
Ccnd2,-0.09893910065319719,-0.1137589522208913,0.014819851567694109,0.7737748974600314,0.9876117322791963,
Ccnd3,-0.07112751839723525,-0.0642976675205356,-0.006829850876699642,0.6209961882238949,0.5967710511297417,
Ccndbp1,0.0251771042290664,0.017808260422093727,0.007368843806972673,0.5337505525710936,0.43224073231278626,
Ccne1,-0.0696035647585282,-0.09262614263429346,0.023022577875765254,0.6112626596482835,0.8049295714190206,
Ccne2,-0.06603340557053872,-0.09314998218381336,0.027116576613274643,0.510976328510749,0.8521063011656735,
Ccnf,-0.1074526663429135,-0.13328362957440126,0.025830963231487758,0.7540558745917016,0.9128906270390259,
Ccng1,-0.0036752123733767754,-0.009143567985297467,0.0054683556119206915,0.12284021223987407,0.19387374487934184,
Ccng2,-0.013411470307745381,-0.022968197184042635,0.009556726876297253,0.25054317143018334,0.3034833324366699,
Ccnh,-0.007110932767525236,-0.02321219707230683,0.016101264304781596,0.34055361252544925,0.8282247674465607,
Ccni,-0.012702484024159926,-0.016743881654988704,0.0040413976308287785,0.6643860393347836,0.41767424233942374,
Ccnj,-0.035357605668077885,-0.05790154236363738,0.022543936695559492,0.8605507297801004,0.9281454828585973,
Ccnjl,-0.09544990058163834,-0.10670821946039427,0.011258318878755932,0.8638214761817062,0.938643713093812,
Ccnk,-0.04092944218155364,-0.05110417057846183,0.010174728396908195,0.3584581327581078,0.8714214878167692,
Ccnl1,-0.013760347262329598,-0.02012216087911963,0.006361813616790033,0.05239237202796698,0.32979922368684245,
Ccnl2,0.01032742358367026,-5.52183585957586e-05,0.010382641942266018,0.030711881383669315,4.06461154567328e-06,
Ccno,-0.044721445598508346,-0.04016862909511342,-0.004552816503394924,0.3835154266698714,0.2523156730922639,
Ccnt1,-0.019130912477783448,-0.018264840454458992,-0.0008660720233244559,0.575251281344443,0.9655702272198564,
Ccnt2,-0.018990638320470023,-0.024147225882421065,0.005156587561951042,0.23655798210123802,0.764768223608516,
Ccny,-0.0025831562587427656,-0.005789653195644459,0.003206496936901693,0.1300269520412478,0.6563599429612821,
Ccnyl1,-0.0033464398761513053,-0.014497175243984245,0.01115073536783294,0.1016026700461653,0.6525477553378367,
Ccp110,-0.03800531122000748,-0.04366923438275665,0.00566392316274917,0.7949388727141531,0.9334406171011537,
Ccpg1,0.029223696931838683,0.029766079684439995,-0.0005423827526013121,0.330544193486759,0.5248306241227899,
Ccpg1os,-0.018164561259298218,-0.03886377964954541,0.020699218390247194,0.547345879221788,0.9585101842733358,
Ccr1,-0.017297733778277705,-0.01455966232570533,-0.0027380714525723753,0.35186445891795615,0.2896362030938081,
Ccr10,0.0012585160208294433,-0.003475608081612505,0.004734124102441948,0.04344269280848345,0.4851875039751402,
Ccr1l1,0.0008808686096067872,0.0008535541969853146,2.7314412621472542e-05,0.9234972677595629,0.9636497097465566,
Ccr2,-0.00804074235816722,-0.008698338405609816,0.0006575960474425966,0.21650392840143629,0.9865933263576652,
Ccr3,-0.0009133782097838604,-7.636967480703578e-05,-0.0008370085349768245,0.19516471127917145,0.03366811209864318,
Ccr4,0.0010860499153651443,0.0004758928567418426,0.0006101570586233017,0.9390336464419748,0.1494892844982555,
Ccr5,0.008051519044731874,0.010865801285577828,-0.002814282240845954,0.11005455364506644,0.5801493522077876,
Ccr6,-9.741241459098736e-05,-0.0002620383278643529,0.00016462591327336552,0.06407188352470772,0.11819481870945425,
Ccr7,-0.003289056178602887,-0.001934391233110153,-0.001354664945492734,0.41586669136541166,0.2479431423000633,
Ccr8,-0.0005417834896015851,-4.181967306810718e-05,-0.0004999638165334778,0.1820325093566355,0.0007809429268187396,
Ccr9,0.00932899924883509,0.00928178073771224,4.7218511122850554e-05,0.45379589835597234,0.8857449650313164,
Ccrl2,-0.004993494304115996,-0.007161012949627953,0.0021675186455119575,0.20129737151090443,0.34536861806168373,
Ccrn4l,0.03905454135358165,0.038737228800568964,0.0003173125530126844,0.7205678197274934,0.8433605419614685,
Ccs,-0.007725770908044203,-0.006036229007823343,-0.0016895419002208598,0.11360594742480401,0.32559565488276476,
Ccsap,0.02277137494049976,0.0198780104783634,0.0028933644621363594,0.7823922140192126,0.8575228946219913,
Ccser1,-0.02371169061384142,-0.014058323554706804,-0.009653367059134615,0.7634320298674868,0.154541016590786,
Ccser2,0.050626648166094634,0.05863695070796105,-0.008010302541866417,0.6180086064550065,0.8485792687053275,
Cct2,-0.015206778452299624,-0.018075379798731448,0.0028686013464318243,0.8194798056964753,0.9234152479738359,
Cct3,-0.019108641546865094,-0.026634218142035496,0.007525576595170402,0.43402051921726925,0.7998345662430209,
Cct4,-0.010634268161328243,-0.015720162201748576,0.0050858940404203325,0.455662786257348,0.9671505192979291,
Cct5,-0.01712616893366502,-0.02150183255840589,0.0043756636247408685,0.6819003134933059,0.9630320305567227,
Cct6a,-0.0016777469599255012,-0.006846532967202036,0.005168786007276535,0.040712362849919304,0.23205433943097165,
Cct6b,-0.0024761476382270816,-0.0013250431591193665,-0.001151104479107715,0.17510038140619744,0.3514174805932897,
Cct7,-0.014327237746395447,-0.016933095175171765,0.002605857428776318,0.2507215074390383,0.626592181849372,
Cct8,-0.00781839373842111,-0.021614115810998303,0.013795722072577192,0.1598235128283505,0.6014360663778788,
Cct8l1,0.001776894819628316,0.0021601590639803727,-0.00038326424435205673,0.18870261896101603,0.6214735379686885,
Ccz1,-0.0047979519975055885,-0.013397677576534756,0.008599725579029167,0.280406385257401,0.6822172135133548,
Cd101,0.0038782740139222884,-0.0025386282747945628,0.006416902288716851,0.37565131234956084,0.24882678477280773,
Cd109,-0.07146509592148523,-0.05825184799618627,-0.01321324792529896,0.4787625625597044,0.671067983738634,
Cd14,0.0014444185974037916,-0.0020296346752723903,0.003474053272676182,0.16371043381965034,0.04364401887271652,
Cd151,-0.02950282395984149,-0.02741523272299204,-0.0020875912368494495,0.6628921162696811,0.40524882164470455,
Cd160,0.012230107875060578,0.012790210942776783,-0.0005601030677162052,0.25076752582607253,0.3508390060043516,
Cd163,0.07286369305490561,0.06053364399325538,0.012330049061650236,0.9037180919555137,0.9203619592309282,
Cd163l1,0.012482731903511637,0.00929313204216732,0.0031895998613443166,0.9673945943209903,0.9382742760084017,
Cd164,-0.05527776503328705,-0.061391661608183816,0.006113896574896763,0.5766003449205273,0.9388374477616256,
Cd164l2,0.013768641699627392,0.01689446168970914,-0.0031258199900817477,0.847245450331632,0.9895888486517367,
Cd177,9.662645869938427e-06,0.0016821470008668478,-0.0016724843549969094,2.3800225472325742e-05,0.055158658773028724,
Cd180,-0.008346743500869691,0.004257701505799751,-0.012604445006669442,0.093860978785277,0.055522239266055484,
Cd19,0.004733827806731624,-0.00013456358121585567,0.004868391387947479,0.935733849948758,0.0020499491269933,
Cd1d1,-0.026501621309001567,-0.03195808303546118,0.005456461726459614,0.28954393820024293,0.45645011329954277,
Cd1d2,-0.010795198911630173,-0.0076574529514663045,-0.0031377459601638685,0.4328470446098712,0.7535536838233725,
Cd2,0.010669431810555316,0.006773974955383126,0.0038954568551721894,0.3138145337209116,0.1623200237911674,
Cd200,0.08988101922662228,0.09547729207156494,-0.005596272844942657,0.49102723295856576,0.7276392024651996,
Cd200r1,-0.007532575262755949,-0.005550231764358031,-0.0019823434983979177,0.34553091762905574,0.5562079433235578,
Cd200r2,0.0009646880037837757,0.00092379310639261,4.0894897391165696e-05,0.4574288366511281,0.2826499199543143,
Cd200r3,0.0001590997295716553,-6.7151761987586e-05,0.0002262514915592413,0.03401672225639407,0.004644007532989325,
Cd200r4,-0.00016323312470312512,0.0016497627676380056,-0.0018129958923411306,0.014132985262727216,0.6610532656959243,
Cd207,0.0026305723249789004,0.0008253557891302752,0.0018052165358486251,0.8987463791967233,0.9234972677595629,
Cd209a,-0.000850938967625567,-0.0003420451963567698,-0.0005088937712687972,0.27184667041800725,0.3398294819616402,
Cd209b,0.0010352801667283314,0.0008330784648509936,0.00020220170187733777,0.7960627494103679,0.7023363644790708,
Cd209c,-0.0002916519948896614,-0.00041253524475720886,0.00012088324986754746,0.5606626956698857,0.26775956284153,
Cd209d,0.00016696251992616976,0.0,0.00016696251992616976,0.9234972677595629,1.0,
Cd209e,0.0001392844446785504,0.0,0.0001392844446785504,0.9234972677595629,1.0,
Cd209f,0.0016751621339559737,0.005653094795230318,-0.003977932661274344,0.6100508038127547,0.96856499873167,
Cd209g,0.00030900321063689147,0.000675346268082051,-0.0003663430574451595,0.9234972677595629,0.7464203239458727,
Cd22,0.005057094229495824,0.009208961534134091,-0.004151867304638267,0.775422224349817,0.9947745068039793,
Cd226,-0.0013020850247619877,-0.00032400593263450574,-0.000978079092127482,0.03673058547397401,0.007965734079781628,
Cd244,0.0005375045540968337,-0.00048493923252059646,0.00102244378661743,0.1196539537309953,0.13187343467288482,
Cd247,-0.03563073782503986,-0.03585207683860422,0.00022133901356435892,0.5143011584538607,0.8119789763071608,
Cd248,-0.038044667418100295,-0.04310760502228566,0.005062937604185365,0.33000086259651695,0.42511342910291083,
Cd24a,0.012436452076984348,0.013333033785167401,-0.0008965817081830526,0.08375653484427059,0.1322325674080701,
Cd27,-0.007142191533957919,-0.004464168605286412,-0.0026780229286715064,0.39626178059672623,0.7702155298175803,
Cd274,0.022736158257464834,0.020843218088467654,0.00189294016899718,0.1847997782169497,0.3619381713652128,
Cd276,-0.017290559743834664,-0.006836224922194975,-0.01045433482163969,0.9537709216515784,0.4309007815630038,
Cd28,-0.005188727657039029,-0.001808909042689799,-0.00337981861434923,0.29674009220778963,0.11993245901734018,
Cd2ap,-0.0030707878643377647,-0.013538956386053323,0.010468168521715558,0.0019547198165255075,0.12083238249781969,
Cd2bp2,-0.022334810017958038,-0.026505049688899343,0.004170239670941305,0.8243860950161946,0.928954639135899,
Cd300a,-0.0025470222222071254,0.007110016518695313,-0.009657038740902438,0.012953161653206702,0.3860720122531326,
Cd300c,5.075161450427344e-05,-0.00010835269912925579,0.00015910431363352922,0.0020989292920058356,0.02297595147549014,
Cd300e,0.0010849758756210908,0.0027943563280413775,-0.0017093804524202867,0.32080958664860826,0.9980175503605144,
Cd300lb,0.0017603421041340456,-0.0008428260689868042,0.0026031681731208496,0.9402222143374499,0.09705492456969822,
Cd300ld,-0.002005886021735957,-0.0033568779633054236,0.0013509919415694667,0.27465938004877943,0.4016481276739804,
Cd300lf,0.0036023070361528905,0.0003601930290959191,0.0032421140070569713,0.1352140602025831,0.022569061592875417,
Cd300lg,0.008127627861379235,0.0009818499456118448,0.007145777915767391,0.706419632846224,0.1485535771723272,
Cd300lh,-0.0001418529611995457,-0.00032470090883912373,0.00018284794763957803,0.2677595628415299,0.24449699118885992,
Cd302,0.01708909625392598,0.01586105200286185,0.0012280442510641289,0.5725036367455043,0.35497719223048907,
Cd320,-0.02634571303561537,-0.030893814936600504,0.0045481019009851326,0.5880537389827893,0.6622991785401398,
Cd33,0.0026809459227520116,0.005753759052764181,-0.003072813130012169,0.03112424872651176,0.9191437175372141,
Cd34,-0.017019908111547917,-0.033172163525016875,0.016152255413468958,0.3587415612173176,0.4556164504754098,
Cd36,-0.02282057907785447,-0.016002235320777956,-0.006818343757076514,0.3197265328183706,0.36616573622447357,
Cd37,0.0007388766163961915,0.003919762423177397,-0.0031808858067812057,0.002425021801982563,0.13473711218500417,
Cd38,-0.0084542815676332,-0.022775519870852117,0.014321238303218917,0.05647307634507348,0.45693149623650964,
Cd3d,0.00043784338189207785,0.001294882115690803,-0.0008570387337987252,0.19123796089590317,0.9908674016676872,
Cd3e,0.0014207273063638688,0.0021116136918872055,-0.0006908863855233367,0.8584753813084998,0.9868091450979042,
Cd3eap,0.0013098726949079982,-0.005960899216887275,0.0072707719117952735,0.09391249341947894,0.40486705037678217,
Cd3g,-0.001268513331347133,-0.000515191807814868,-0.0007533215235322651,0.12503353244650295,0.2802376098048498,
Cd4,0.02754317012456546,0.031520836805988696,-0.003977666681423235,0.7541562115753337,0.9608546932302067,
Cd40,-0.018713385552556597,-0.02758536538329853,0.008871979830741932,0.6577711630011127,0.6763274480042838,
Cd40lg,0.0,0.0,0.0,1.0,1.0,
Cd44,0.010653999544888909,0.021005304176229284,-0.010351304631340374,0.07080817597526912,0.2408086804451166,
Cd46,0.04392850862580301,0.038142476400062596,0.005786032225740416,0.6526452884394054,0.6816886284780201,
Cd47,0.04593007563583785,0.04786720303123363,-0.0019371273953957824,0.6216002922853139,0.8121773230713001,
Cd48,-0.0020534599252344807,-4.175309230501242e-05,-0.0020117068329294683,0.05302499187817167,0.0005395215618465565,
Cd5,0.0015177544065045703,-0.0006670445856767894,0.0021847989921813596,0.10284103362906605,0.058066348867306994,
Cd52,-0.011921207468740168,-0.010918402978735935,-0.0010028044900042329,0.4988479792019146,0.6160619952232848,
Cd53,0.015815382060408452,0.014764424713218075,0.001050957347190377,0.5461758774696706,0.7184241285197805,
Cd55,0.05611018891269144,0.061900954989124755,-0.005790766076433314,0.5620600054926959,0.9442429177164438,
Cd59a,-0.025173640897978567,-0.02784264711146501,0.002669006213486442,0.2550938297699551,0.2696241839467247,
Cd59b,-0.0016297723177327028,-0.00605592361697254,0.0044261512992398375,0.07176831156877272,0.723760529707396,
Cd5l,-0.007116590250503406,-0.008809060345012762,0.0016924700945093558,0.3925500306130324,0.6366315685318937,
Cd6,0.002677098854074321,0.0024430657510857716,0.00023403310298854936,0.7831639523125232,0.8458145920757132,
Cd63,-0.029293300884064195,-0.025507243899805503,-0.0037860569842586914,0.2210252975544288,0.24629934419018662,
Cd68,-0.0031169988682276653,-0.009884126386865442,0.006767127518637777,0.0017924347675268848,0.05157244871656019,
Cd69,0.0003582119578688462,-0.00026936165333866374,0.0006275736112075099,0.6120268662474213,0.14910409571225247,
Cd7,-0.0007931746954705228,0.00025561783277007504,-0.0010487925282405977,0.19763153508419107,0.010942682060777753,
Cd70,0.005751469173908728,0.0031076184540750436,0.0026438507198336845,0.20402622335798826,0.4150688256496421,
Cd72,0.021688207136686486,0.02498777475081497,-0.003299567614128484,0.9470831746513394,0.9705053971325134,
Cd74,0.02523186084824818,0.0183573680122749,0.00687449283597328,0.9380879478837283,0.7702028604499116,
Cd79a,-0.00361728515130145,0.00018362538571816794,-0.0038009105370196182,0.2674274987794837,0.0018209672154829715,
Cd79b,-0.0002571970894693885,0.0006665687926783116,-0.0009237658821477002,0.007369706147055788,0.026053581725561825,
Cd80,0.009636370320424378,0.008520435695809321,0.0011159346246150566,0.3171503753982027,0.9691810213729772,
Cd81,0.009988156754098776,0.012536339365407214,-0.0025481826113084374,0.7533305276937031,0.5302350305342494,
Cd82,-0.014563129027889296,-0.008003271704828287,-0.006559857323061009,0.3312842713363172,0.05293887634960448,
Cd83,0.062274882819687766,0.06840225927627425,-0.006127376456586481,0.6815957360809044,0.9974754752844468,
Cd84,0.008235557853150947,0.0169687889961101,-0.008733231142959152,0.2276945453463064,0.6693043968499357,
Cd86,0.005353367455297622,0.004886164388562234,0.0004672030667353883,0.1529467391920608,0.5734461908841122,
Cd8a,0.0005772343013324472,-0.00027224732052907614,0.0008494816218615233,0.27373602612614356,0.2677595628415299,
Cd8b1,-0.00012385577868670575,-0.00017127828009793882,4.742250141123307e-05,0.04507232539475037,0.05590506342161217,
Cd9,0.024833380205454655,0.028507032355133074,-0.0036736521496784184,0.41358202855147097,0.465273743815248,
Cd93,-0.016505440234135183,-0.021349339438142774,0.004843899204007591,0.13631015396722157,0.6426521898754534,
Cd96,0.003666361273208356,0.006445511290554591,-0.002779150017346235,0.8630344859419236,0.8718546301264313,
Cd97,-0.02692679416474123,-0.026780149357233395,-0.00014664480750783623,0.5719255605111765,0.6201186911576162,
Cd99l2,0.017234731200415132,0.023723416377026383,-0.006488685176611251,0.2211903815203652,0.7465932062106702,
Cda,-0.009866027428088807,-0.012838371931983292,0.002972344503894485,0.2553718566400336,0.4277704241396493,
Cdadc1,0.024113045679956435,0.005478349717887719,0.018634695962068716,0.46978980524487557,0.1171427397244128,
Cdan1,0.0031016460404525307,-0.008947739875190038,0.012049385915642568,0.009056263144363697,0.3219297202428134,
Cdc123,-0.021462733243161416,-0.032492865208997745,0.01103013196583633,0.7887690238105661,0.9405123163550431,
Cdc14a,-0.07741691516800704,-0.09190304343111037,0.014486128263103332,0.4187581586789205,0.8853701972564462,
Cdc14b,-0.0635436098843876,-0.08502756589425836,0.021483956009870755,0.3995775899295262,0.7941242697204021,
Cdc16,-0.022177772063824357,-0.03422348774430022,0.012045715680475865,0.7390403365625619,0.9962274178762163,
Cdc20,-0.14472261692285024,-0.16116990096571554,0.0164472840428653,0.7204717419173752,0.962313431381935,
Cdc20b,-0.013945892442204316,-0.00943875853053372,-0.004507133911670597,0.18317887422165335,0.06692068715528654,
Cdc23,-0.024093167460768297,-0.034625751321866675,0.010532583861098378,0.6131823502734102,0.8340863711273712,
Cdc25a,-0.06655006601372047,-0.08084058121863479,0.014290515204914311,0.6730219109858665,0.9193048443330628,
Cdc25b,-0.08069908581434597,-0.08695602524017998,0.00625693942583401,0.4421825372027608,0.8759408847259693,
Cdc25c,-0.12059286080721619,-0.13646288349088637,0.015870022683670174,0.6003739167109288,0.9704600037161313,
Cdc26,-0.0367967323192999,-0.046877796541441315,0.010081064222141417,0.5784226666323238,0.8480909676758033,
Cdc27,-0.01896324759024,-0.026678579202097367,0.007715331611857369,0.1740485742319382,0.419408072255381,
Cdc34,-0.0500223489725758,-0.06005331022372415,0.01003096125114835,0.5308147255365874,0.7177253266815855,
Cdc37,-0.03654933943314136,-0.04028864810245049,0.0037393086693091257,0.6603412569917873,0.76888129392832,
Cdc37l1,-0.0026623261191410816,-0.008769324036161772,0.00610699791702069,0.009551249708388276,0.16519582638557506,
Cdc40,-0.02981942882509819,-0.035164495447411244,0.005345066622313054,0.4331423175893174,0.7937351014402384,
Cdc42,0.026519933769413834,0.022676777973674383,0.003843155795739451,0.7306723521505414,0.8437182969565599,
Cdc42bpa,0.04059734459066365,0.03974452813828381,0.0008528164523798412,0.5909459242775879,0.7757157924157724,
Cdc42bpb,-0.00032189736937510057,0.008852049680882207,-0.009173947050257307,0.0007883723310194712,0.3300338777339219,
Cdc42bpg,-0.02012660784359246,-0.027030698705898637,0.006904090862306176,0.26198481398930507,0.7657172011715934,
Cdc42ep1,-0.008323750478360436,-0.0018991580000492197,-0.006424592478311216,0.9831867823348129,0.0041134684254248155,
Cdc42ep2,0.04694491240210298,0.05987775709841304,-0.012932844696310057,0.32025482621907475,0.721966384738607,
Cdc42ep3,0.03806269190032691,0.046016615831633405,-0.007953923931306492,0.5732842217342032,0.6360983405064347,
Cdc42ep4,-0.030840087974302044,-0.027023992041007305,-0.0038160959332947386,0.35242823082598584,0.4792525012885368,
Cdc42ep5,-0.06856090971288441,-0.052133012062596094,-0.016427897650288313,0.4414114795476478,0.41111145638533697,
Cdc42se1,-0.030743147574279307,-0.03955135366212532,0.00880820608784601,0.6581312420035687,0.898489309689942,
Cdc42se2,-0.0240665714751647,-0.028478047512571922,0.004411476037407221,0.35535949143975865,0.772167781622823,
Cdc45,-0.11500577981603909,-0.13058246538424356,0.015576685568204476,0.6772484648724377,0.9610523997933095,
