rank,gene_name,perturbation_E15,perturbation_P0,perturbation_P13,mean_perturbation,transferability,rank_score,prior_dev_slope_ef,prior_dev_slope_wc,prior_direction_concordance,prior_stability,prior_baseline_expr
11202,Stk25,0.012148414,0.0044589313,0.007293933,0.007967092,0.9957173,0.007932971,0.5401835,0.50658584,1.0,0.9577035,0.55706614
11203,Fggy,0.14307532,0.2546701,0.028011085,0.14191884,0.055889685,0.007931799,0.61004835,0.59384227,0.0,0.95435005,0.15743047
11204,Mipol1,0.029218232,0.23346528,0.11312282,0.12526877,0.06311891,0.007906829,0.49610955,0.4853938,0.0,0.9721808,0.14187765
11205,Thap4,0.0016310199,0.019171193,0.018944701,0.013248972,0.5964922,0.007902908,0.46433207,0.45388836,0.0,0.99041873,0.31722
11206,Slc25a36,0.05210821,0.06647191,0.0061122566,0.041564126,0.18998842,0.007896703,0.5619588,0.43498993,0.0,0.9615409,0.45462146
11207,Rmdn1,0.08971795,0.2871287,0.008328986,0.12839188,0.06144007,0.007888406,0.532362,0.4839028,0.0,0.9542433,0.16836022
11208,Fam53a,0.053911615,0.3051464,0.014434152,0.12449739,0.063315086,0.007882563,0.5872063,0.47530922,0.0,0.8042526,0.31512767
11209,Tor2a,0.08446326,0.20302396,0.021798126,0.103095114,0.07641355,0.007877864,0.48561722,0.4531062,0.0,0.9505959,0.3373211
11210,Dctn4,0.014998829,0.14724149,0.11400494,0.09208175,0.08548722,0.007871812,0.4428494,0.45745605,0.0,0.9649418,0.47656086
11211,Fam49a,0.07097236,0.24225949,0.030283136,0.11450499,0.06873795,0.007870838,0.41700658,0.44566938,0.0,0.9818767,0.6109567
11212,Arv1,0.011353737,0.24405606,0.030580895,0.09533024,0.082511164,0.007865809,0.51637423,0.4318428,1.0,0.91123796,0.15540709
11213,Vps41,0.010417575,0.020669397,0.0008022452,0.01062974,0.7389365,0.007854702,0.5379421,0.5214702,0.0,0.9836282,0.5192966
11214,Pex11a,0.024078608,0.18165727,0.06041045,0.08871544,0.0883982,0.007842286,0.40342784,0.48047835,0.0,0.8179707,0.24702585
11215,Ubn1,0.004714268,0.019064993,0.0048361854,0.009538482,0.82182324,0.007838946,0.51848173,0.46783006,1.0,0.9492091,0.4272798
11216,Fance,0.017295139,0.057307776,0.051906712,0.04216988,0.18560995,0.00782715,0.5170997,0.43679473,0.0,0.9570984,0.28048164
11217,Fth1,0.07418219,0.39208522,0.029282108,0.16518317,0.047273602,0.0078088036,0.49236575,0.60680574,0.0,0.7152302,0.65156686
11218,Gm11839,0.18057138,0.36941716,0.12048969,0.22349274,0.034913585,0.0078029325,0.5807034,0.4780378,0.0,0.82407784,0.032776587
11219,Fhl1,0.09928408,0.2211413,0.048423182,0.12294952,0.06340963,0.007796183,0.6207615,0.43925524,0.0,0.75242156,0.45602188
11220,Sfxn2,0.09374631,0.0030486344,0.04899027,0.04859507,0.16034937,0.007792189,0.41519743,0.3836622,0.0,0.8282703,0.21211773
11221,Amd1,0.06991594,0.028522434,0.0098678665,0.036102083,0.2156946,0.0077870246,0.48159444,0.5338303,1.0,0.9313942,0.48021293
11222,Pard3,0.1522299,0.15102035,0.0033067942,0.10218569,0.075944476,0.0077604386,0.40714523,0.37739944,0.0,0.7959598,0.34769374
11223,Gm10116,0.07556478,0.22115201,0.043111477,0.11327609,0.068507284,0.007760237,0.50267947,0.4185325,0.0,0.8115211,0.18222147
11224,Pih1d1,0.12704206,0.040792283,0.021640128,0.063158154,0.12282345,0.0077573024,0.45733526,0.4189571,0.0,0.9019416,0.35034257
11225,Gm43570,0.07023919,0.035783555,0.051691554,0.052571435,0.14737326,0.0077476236,0.5379374,0.49273708,0.0,0.9547242,0.041528728
11226,Elp6,0.10427564,0.242663,0.029376345,0.12543833,0.06171754,0.007741745,0.48349348,0.44078386,0.0,0.9436363,0.2623849
11227,Calm3,0.05536246,0.19402067,0.08517985,0.111521,0.06941427,0.007741149,0.49044138,0.5577206,0.0,0.8752764,0.7206873
11228,Whsc1l1,0.037292343,0.16280653,0.03523823,0.0784457,0.098656155,0.0077391514,0.5283394,0.46685797,0.0,0.990492,0.47413716
11229,Psph,0.013333645,0.1835943,0.09766817,0.09819871,0.07878589,0.0077366726,0.55718255,0.49556455,0.0,0.9564004,0.26586223
11230,Cplx2,0.076717086,0.0932056,0.07801526,0.08264598,0.093599364,0.0077356114,0.5204382,0.5761104,0.0,0.7535565,0.68325835
11231,Erlin1,0.0065049347,0.012622594,0.026216168,0.015114565,0.5110664,0.0077245464,0.5414201,0.48706248,0.0,0.9480757,0.31647435
11232,Tmem140,0.18656038,0.22649743,0.021959882,0.1450059,0.05320494,0.0077150296,0.4516308,0.5455841,0.0,0.9449314,0.03950214
11233,Exosc8,0.14319819,0.13043317,0.05103579,0.10822239,0.071252584,0.0077111246,0.4768021,0.4029154,0.0,0.783598,0.31862134
11234,1110004F10Rik,0.012082542,0.24762253,0.004275486,0.087993525,0.08756385,0.007705052,0.44816348,0.42613137,1.0,0.92144305,0.50678146
11235,Cfap97,0.015956072,0.0054515884,0.0020036912,0.007803784,0.98675525,0.007700425,0.47881833,0.5133319,1.0,0.9749038,0.32925534
11236,Pex10,0.03553013,0.12261653,0.0074555078,0.055200726,0.13914657,0.0076809917,0.5316596,0.48264974,0.0,0.98784494,0.23245396
11237,Gm15710,0.15192316,0.05169836,0.013303732,0.07230841,0.10614206,0.0076749637,0.5907226,0.4499304,0.0,0.8406493,0.021239307
11238,Wdr60,0.0120914355,0.3142928,0.040121768,0.12216866,0.06270683,0.007660809,0.57757956,0.491039,0.0,0.8394698,0.28401002
11239,Mettl16,0.11524382,0.16725367,0.030356187,0.10428456,0.073443905,0.0076590655,0.5330356,0.46216172,0.0,0.99795777,0.34947124
11240,Lap3,0.18142748,0.069216415,0.12867914,0.12644102,0.06052766,0.0076531786,0.44315886,0.5318154,0.0,0.9817059,0.33842987
11241,Hhipl1,0.18094707,0.18553121,0.08245193,0.1496434,0.05109389,0.007645864,0.5764329,0.53968877,0.0,0.9165286,0.109294
11242,Timm17a,0.008810717,0.08140242,0.021516591,0.037243243,0.20524551,0.0076440084,0.48732308,0.5703687,0.0,0.7998217,0.37252173
11243,Ifi35,0.06639251,0.1722713,0.06616305,0.101608954,0.07521919,0.0076429434,0.44415942,0.5477994,0.0,0.9524396,0.052672833
11244,Gm20633,0.12266011,0.12588963,0.019644385,0.089398034,0.085431784,0.0076374337,0.5600578,0.516802,0.0,0.9171827,0.049600326
11245,Nfkbia,0.00699088,0.028524112,0.08688753,0.04080084,0.18695633,0.007627975,0.43104014,0.5018799,1.0,0.91118366,0.2786678
11246,Ccdc93,0.04292578,0.24670069,0.028062772,0.10589641,0.071980685,0.007622496,0.52682704,0.4450577,0.0,0.98337114,0.38614932
11247,Mdm4,0.023334028,0.24350408,0.03487766,0.10057192,0.075696066,0.007612899,0.517151,0.4111655,0.0,0.845485,0.48685667
11248,Rbak,0.08343667,0.2948793,0.08353812,0.15395136,0.049440745,0.00761147,0.4666389,0.41653708,1.0,0.85830176,0.30051476
11249,Glb1l2,0.0053507234,0.22516973,0.08488525,0.10513523,0.07235668,0.007607236,0.4956662,0.39246735,0.0,0.76669544,0.080242924
11250,Pak4,0.049604185,0.02211471,0.012936242,0.02821838,0.26942697,0.0076027922,0.44113323,0.39165658,0.0,0.7549757,0.28273815
11251,Alg11,0.050451655,0.20029332,0.09645573,0.115733564,0.06568371,0.0076018097,0.42920253,0.4847641,0.0,0.9024858,0.3376494
11252,Fam3a,0.015317964,0.16173035,0.016970854,0.06467306,0.11753082,0.0076010777,0.507649,0.4565795,0.0,0.9707595,0.28378415
11253,Pten,0.03384534,0.059934463,0.012790919,0.035523575,0.21384688,0.0075966055,0.5123973,0.5044008,0.0,0.991722,0.5218443
11254,Frs2,0.008124016,0.023108246,0.036179107,0.022470457,0.33780015,0.007590524,0.4877295,0.46628347,0.0,0.98829216,0.41527414
11255,Sema6a,0.14449784,0.17142421,0.08727093,0.13439767,0.05642042,0.007582773,0.4980321,0.40581974,0.0,0.7907254,0.37793535
11256,Prkrip1,0.120990746,0.11540471,0.08589338,0.1074296,0.07048302,0.0075719627,0.48757806,0.47122195,0.0,0.9835342,0.31480265
11257,Phf8,0.05040112,0.19394234,0.047580976,0.09730815,0.077763095,0.007566983,0.50243974,0.448744,0.0,0.90610534,0.36424762
11258,Tnks2,0.0119714,0.0084971655,0.0027514051,0.0077399905,0.9769942,0.007561926,0.4480425,0.45741194,1.0,0.9967551,0.5419412
11259,Plin5,0.043703727,0.37175626,0.06269872,0.15938623,0.04738415,0.007552381,0.5192707,0.4737031,0.0,0.9834446,0.014936909
11260,Spsb4,0.06824687,0.3259843,0.13416596,0.17613238,0.04285931,0.007548912,0.37655118,0.3493686,0.0,0.84275573,0.24686854
11261,Tubgcp2,0.06789997,0.14327955,0.027589787,0.07958977,0.09477676,0.00754326,0.48611206,0.4051806,0.0,0.800044,0.43193185
11262,Rsrc1,0.010395959,0.043806057,0.060523495,0.038241837,0.1971436,0.0075391335,0.5247798,0.49387598,0.0,0.969577,0.37707767
11263,Lrrfip2,0.017946128,0.16977905,0.07963731,0.08912083,0.084369026,0.0075190375,0.48855004,0.49035007,0.0,0.95234513,0.35786435
11264,Fstl1,0.12566017,0.11847494,0.05863928,0.1009248,0.074482664,0.007517148,0.48270455,0.39550152,1.0,0.7654797,0.41087958
11265,9430062P05Rik,0.0513831,0.46721008,0.061098058,0.1932304,0.03889872,0.007516416,0.34356746,0.39738664,0.0,0.61711097,0.053811364
11266,Med16,0.07198184,0.21495573,0.0010624026,0.095999986,0.07828896,0.0075157387,0.5155046,0.47064978,0.0,0.9988048,0.41630045
11267,Enho,0.039250787,0.21812172,0.030526593,0.09596636,0.0781944,0.0075040325,0.4068268,0.49985093,0.0,0.839168,0.36855832
11268,Ccdc62,0.16429503,0.21896355,0.06764925,0.1503026,0.04991883,0.0075029302,0.5787252,0.45870727,0.0,0.83979625,0.10758334
11269,Spata5,0.08605864,0.020520372,0.0045360597,0.03703836,0.20196523,0.0074804607,0.47004116,0.44040248,1.0,0.92229605,0.28226206
11270,Moap1,0.067805834,0.1124395,0.017423453,0.0658896,0.11348843,0.0074777068,0.45046386,0.5640588,0.0,0.89153934,0.24958403
11271,Fam229b,0.028045421,0.43844163,0.079121865,0.18186964,0.04106095,0.00746774,0.60646737,0.5047073,0.0,0.76972467,0.18299751
11272,Azi2,0.012978712,0.015053263,9.727221e-05,0.009376416,0.7963162,0.007466592,0.50205445,0.49033242,0.0,0.9858981,0.42200068
11273,Atp10a,0.014707322,0.41031715,0.06926927,0.16476458,0.045299888,0.007463817,0.5856818,0.5275289,0.0,0.83244634,0.19926554
11274,Clk4,0.07061848,0.09406134,0.0030086187,0.055896148,0.1335066,0.0074625043,0.5420555,0.41310674,0.0,0.8558077,0.3934952
11275,Akap11,0.032028455,0.025388328,0.030479105,0.029298628,0.2544255,0.007454318,0.49054503,0.4992342,1.0,0.9939262,0.5676015
11276,Srrm1,0.028088871,0.14268075,0.012222236,0.06099728,0.122041106,0.007444176,0.5323876,0.4351571,0.0,0.9375611,0.5000227
11277,Arhgef10l,0.07268046,0.1264987,0.00076937873,0.06664951,0.11149349,0.0074309865,0.4522536,0.46588656,0.0,0.9219288,0.42042658
11278,Nfe2l1,0.02412472,0.109447725,0.058357336,0.06397659,0.11606105,0.0074251904,0.50345135,0.5748076,0.0,0.8052358,0.54911244
11279,Inpp5b,0.08403579,0.10578574,0.0099565955,0.066592716,0.111441396,0.0074211853,0.5434567,0.48999482,0.0,0.9230128,0.3529145
11280,Gpr161,0.09511066,0.093507566,0.087205425,0.091941215,0.0806822,0.0074180197,0.30702886,0.25183094,0.0,0.45798194,0.41971657
11281,Nudt8,0.071331106,0.15397835,0.20131876,0.14220941,0.052109208,0.0074104196,0.3704651,0.3722866,0.0,0.926454,0.27468938
11282,Higd1a,0.03598851,0.002066231,0.06121333,0.03308936,0.22302201,0.0073796553,0.6234862,0.59709275,0.0,0.9719845,0.3505184
11283,Pik3r4,0.024399783,0.059118085,0.0377155,0.04041112,0.18237466,0.007369964,0.5170446,0.49430278,0.0,0.98934245,0.3704765
11284,Ctnnal1,0.018638965,0.19132948,0.08372598,0.09789815,0.07524833,0.007366672,0.61426115,0.46357378,0.0,0.6918787,0.2730302
11285,Mettl15,0.09673276,0.012016781,0.035480507,0.048076678,0.15304185,0.007357744,0.51148236,0.49082893,1.0,0.9997806,0.13956538
11286,Tspyl2,0.03812271,0.06357556,0.013518656,0.03840564,0.19101752,0.00733615,0.55446595,0.5281893,1.0,0.9513842,0.4214194
11287,Pigc,0.020039313,0.08047576,0.029800804,0.04343863,0.16866525,0.007326587,0.5256619,0.46673623,0.0,0.98281306,0.2649616
11288,Hirip3,0.05477387,0.11459693,0.07723287,0.08220122,0.08904639,0.007319722,0.5055098,0.42135766,0.0,0.7904734,0.3458238
11289,Uimc1,0.03604049,0.24958049,0.032434598,0.10601852,0.06895722,0.007310742,0.49572283,0.4386313,0.0,0.89160836,0.29412487
11290,Denr,0.053075645,0.06913524,0.089067094,0.070425995,0.103733554,0.0073055387,0.5068949,0.48605293,0.0,0.9723236,0.40996817
11291,Alkbh3,0.084029295,0.08491957,0.0735242,0.08082435,0.09038155,0.0073050302,0.53152406,0.43334547,0.0,0.94910926,0.25248015
11292,Gpr89,0.049964774,0.10294958,0.026188882,0.05970108,0.12229425,0.0073010987,0.519473,0.5037266,0.0,0.9962484,0.36098358
11293,Dis3l2,0.02120131,0.1623578,0.046362787,0.076640636,0.094648965,0.007253957,0.51493466,0.4427775,0.0,0.96095216,0.36950502
11294,Fam219b,0.04417009,0.08783933,0.03888601,0.056965142,0.12717296,0.007244426,0.5014112,0.45778427,0.0,0.9917167,0.31025922
11295,Wasl,0.027925115,0.11926135,0.049333494,0.06550665,0.110388406,0.007231175,0.5111444,0.5583266,0.0,0.8592711,0.4362744
11296,Ddx46,0.04352637,0.12316717,0.02102405,0.06257253,0.11554052,0.007229663,0.4992649,0.44140664,0.0,0.9223335,0.48087344
11297,Dcun1d4,0.032077875,0.03931718,0.021436749,0.030943936,0.23348649,0.007224991,0.5464545,0.5260933,0.0,0.978382,0.44924843
11298,Kcnu1,0.11642231,0.20312405,0.0027476337,0.10743132,0.06720512,0.0072199353,0.48503658,0.47098252,1.0,0.9932195,0.15309577
11299,Zkscan17,0.09662835,0.06856419,0.023068376,0.06275364,0.11482944,0.0072059655,0.47541517,0.37614918,0.0,0.7124722,0.34901357
11300,St7,0.016016701,0.3626709,0.0068105035,0.12849937,0.056070972,0.007205085,0.48837638,0.39447185,0.0,0.8042761,0.34611365
11301,Slc52a2,0.120957434,0.0008262637,0.08122086,0.067668185,0.106313005,0.007194008,0.49520627,0.44747725,0.0,0.94205683,0.26935127
11302,Eif3j1,0.12058691,0.04432615,0.08822034,0.0843778,0.085200064,0.007188994,0.45820257,0.49257186,0.0,0.9667786,0.3871647
11303,Pyurf,0.11812733,0.04265503,0.042644314,0.0678089,0.105933934,0.007183263,0.502442,0.54427654,0.0,0.9110538,0.25870517
11304,Wipf2,0.023348074,0.07090622,0.07803425,0.05742952,0.12506767,0.0071825758,0.51915884,0.56669456,0.0,0.8340293,0.39628676
11305,Haus6,0.05472076,0.17164057,0.03571815,0.08735982,0.08220159,0.0071811164,0.45847782,0.386882,0.0,0.69189143,0.2848779
11306,Rnf146,0.0123326285,0.13193347,0.024568807,0.056278303,0.12757814,0.0071798814,0.4829653,0.46475348,0.0,0.97934604,0.42919776
11307,Atp5b,0.03512411,0.33817723,0.008275163,0.12719215,0.05637782,0.0071708164,0.525571,0.5023888,0.0,0.9845569,0.7209506
11308,Glrx,0.13923854,0.0297793,0.08140656,0.08347479,0.08585292,0.0071665547,0.5469243,0.5694633,0.0,0.9124862,0.29751068
11309,Ece2,0.0319474,0.44440556,0.047622986,0.17465866,0.041026723,0.0071656723,0.53450644,0.47491977,0.0,0.94436854,0.2859919
11310,Mettl13,0.024246354,0.15083456,0.02381399,0.0662983,0.10807932,0.0071654753,0.5057278,0.42276734,0.0,0.91512847,0.3163947
11311,Tspan13,0.031922888,0.16633138,0.046386074,0.08154678,0.08779238,0.0071591865,0.42169175,0.5018464,0.0,0.8758322,0.5167596
11312,Pdp1,0.063215524,0.06480047,0.027108068,0.051708024,0.13830869,0.007151669,0.51812965,0.5754005,0.0,0.7996573,0.4641472
11313,F8,0.040600535,0.08553723,0.030555181,0.052230984,0.13675773,0.007142991,0.57307917,0.5105462,0.0,0.87041396,0.08503549
11314,Phactr3,0.00593775,0.2022911,0.059598517,0.089275785,0.07996079,0.0071385624,0.49319175,0.52908456,0.0,0.93738365,0.47925636
11315,Gm16907,0.07785767,0.27963,0.05440484,0.13729751,0.051964417,0.007134585,0.63325775,0.43473515,0.0,0.71227074,0.037885483
11316,Arl8a,0.015306301,0.28375772,0.010444226,0.10316941,0.06914045,0.0071331793,0.4170832,0.4475486,0.0,0.99830276,0.56945366
11317,Atg2b,0.020590568,0.028650431,0.019114668,0.022785222,0.31202036,0.0071094534,0.52579236,0.4831844,0.0,0.97344834,0.4188574
11318,Gm37379,0.065181985,0.123139195,0.031411137,0.0732441,0.096864164,0.0070947288,0.5153684,0.4453218,0.0,0.9632498,0.05869024
11319,Bcdin3d,0.051249515,0.093686,0.03982325,0.061586257,0.115182124,0.007093636,0.44510648,0.41980416,0.0,0.8957068,0.16730231
11320,Clip3,0.018522253,0.27797267,0.08788365,0.12812619,0.05535629,0.0070925904,0.41570947,0.50062907,0.0,0.8662998,0.6263827
11321,Map1lc3b,0.004629748,0.25824967,0.09558522,0.11948822,0.0593516,0.007091817,0.41624627,0.49218076,0.0,0.85412,0.56321406
11322,Nap1l4,0.0533701,0.1313257,0.030565724,0.071753845,0.09874938,0.0070856474,0.41426304,0.41691813,0.0,0.9934505,0.53204226
11323,Tbp,0.033144437,0.09801388,0.0389061,0.05668814,0.12464748,0.0070660342,0.47509643,0.41526315,0.0,0.83546394,0.37652814
11324,Rpain,0.11241402,0.16031511,0.068357676,0.1136956,0.06212308,0.0070631206,0.5360516,0.45207968,0.0,0.98384106,0.2365216
11325,Eif2ak4,0.06199182,0.17026068,0.036834527,0.089695685,0.07851807,0.007042732,0.53182447,0.44450983,0.0,0.9591447,0.34753466
11326,Mum1,0.063742876,0.16896899,0.093219854,0.10864391,0.0647579,0.0070355516,0.49210963,0.4178306,0.0,0.85065585,0.39915916
11327,Ddx26b,0.094099306,0.08574083,0.008214996,0.06268504,0.11212756,0.007028721,0.6418659,0.46585935,0.0,0.63772374,0.39784068
11328,Rbm12b2,0.09479919,0.1570615,0.0046026036,0.08548776,0.08207939,0.007016783,0.53651744,0.43678197,0.0,0.9515336,0.30242965
11329,C2cd5,0.07326284,0.45468396,0.00043621266,0.17612767,0.039791305,0.00700835,0.56322086,0.46017873,0.0,0.8926022,0.41548187
11330,Ccdc32,0.003636017,0.20502599,0.018735403,0.07579914,0.09221536,0.0069898446,0.47435817,0.54147786,0.0,0.92241675,0.35396415
11331,Adk,0.19379738,0.11147037,0.1475205,0.1509294,0.04618819,0.006971156,0.50667936,0.53142697,0.0,0.9103598,0.3531937
11332,Mdh2,0.078049675,0.35058954,0.0066398038,0.14509301,0.04804141,0.0069704726,0.4713398,0.5106379,0.0,0.9687755,0.5695363
11333,Tbrg4,0.019626832,0.16561307,0.03778499,0.07434163,0.09360408,0.00695868,0.5355191,0.44504482,0.0,0.97501844,0.34851685
11334,Id2,0.013619679,0.27667528,0.1349296,0.14174153,0.049084708,0.0069573415,0.2757814,0.43870884,0.0,0.4372146,0.5306685
11335,Atp11a,0.01318642,0.23714298,0.05346643,0.10126528,0.06868978,0.0069558895,0.5087534,0.44817626,0.0,0.9936024,0.43477938
11336,Ddx19a,0.06830389,0.018047152,0.036116514,0.04082252,0.16983986,0.006933291,0.47979686,0.38706258,0.0,0.7202812,0.37570935
11337,Gpatch2l,0.04927129,0.017150465,0.015958186,0.027459979,0.25230375,0.006928256,0.4804501,0.4596572,1.0,0.96981937,0.39826706
11338,Rad23b,0.035437778,0.12645663,0.06776886,0.076554425,0.090138055,0.006900467,0.48991442,0.47056672,0.0,0.99025714,0.56981915
11339,Zfp57,0.017140774,0.1533583,0.09044028,0.086979784,0.07929984,0.0068974826,0.3245383,0.1930675,0.0,0.2537086,0.4259827
11340,Fkbp15,0.010209022,0.067123994,0.038209643,0.038514223,0.1789923,0.0068937493,0.5219283,0.471065,1.0,0.99002683,0.3690189
11341,Sbno1,0.017573653,0.03759614,0.00570365,0.020291148,0.3392464,0.0068836985,0.5043658,0.49401465,0.0,0.992547,0.5194829
11342,Brpf1,0.06733308,0.18910167,0.054822497,0.10375241,0.06623683,0.006872231,0.46437195,0.44095448,1.0,0.94048977,0.40197542
11343,Epb41l4a,0.0037135878,0.21031804,0.050467953,0.088166535,0.07790789,0.0068688686,0.41364095,0.3365063,0.0,0.5741187,0.20586944
11344,Apba2,0.010313482,0.09181819,0.008503033,0.036878236,0.18624409,0.006868353,0.5065956,0.49405268,0.0,0.9990544,0.56153804
11345,Npff,0.010625053,0.28147608,0.03885985,0.11032033,0.062236834,0.006865988,0.47246063,0.45842862,0.0,0.9727731,0.03050718
11346,Eif2d,0.056181088,0.22585379,0.03419007,0.10540831,0.06507405,0.0068593454,0.5336575,0.44526884,0.0,0.97359616,0.36689526
11347,Evl,0.035665154,0.0961916,0.015848273,0.049235012,0.13923553,0.006855263,0.3932716,0.39118418,0.0,0.9261582,0.5461428
11348,Tube1,0.15576486,0.04832191,0.07690513,0.09366397,0.07310008,0.0068468438,0.46041203,0.40640455,0.0,0.7783776,0.14882365
11349,Cyp2u1,0.07351821,0.08148421,0.08803106,0.081011154,0.08451041,0.006846286,0.5340586,0.53635925,0.0,0.9704639,0.16031054
11350,Usp40,0.04571234,0.16872592,0.008284657,0.074240975,0.09211508,0.0068387133,0.50454587,0.40633935,0.0,0.77075654,0.33279306
11351,Cyb5r3,0.01107239,0.32667446,0.06562792,0.13445826,0.05075058,0.0068238345,0.42269447,0.42568168,0.0,0.9900336,0.4543452
11352,Psmd1,0.014938958,0.2486316,0.0021469905,0.08857251,0.076914705,0.0068125287,0.48040217,0.4610599,1.0,0.9774254,0.52269906
11353,Tgfbr3l,0.059344165,0.073316686,0.042201765,0.058287542,0.1167881,0.006807291,0.52346736,0.42345813,0.0,0.90045017,0.12927523
11354,Dnpep,0.01332281,0.1502468,0.072017185,0.07852893,0.086654924,0.006804919,0.4306325,0.40834603,0.0,0.90707564,0.41632012
11355,Gss,0.10923122,0.3206992,0.037988625,0.155973,0.0435639,0.006794792,0.6003733,0.5154894,0.0,0.81259125,0.21708855
11356,Yrdc,0.048521724,0.31004155,0.09860274,0.15238868,0.044566326,0.0067914035,0.49056658,0.46183774,0.0,0.974443,0.32086697
11357,Pls3,0.0006837199,0.009797115,0.010302003,0.0069276127,0.9778608,0.006774241,0.59680045,0.6069225,1.0,0.8993745,0.44391957
11358,Kptn,0.004989864,0.1870627,0.026450176,0.072834246,0.09294871,0.0067698495,0.5803247,0.4814556,0.0,0.8298847,0.2868389
11359,Hsbp1,0.07398563,0.300588,0.0454849,0.14001952,0.0483484,0.00676972,0.46569675,0.4979818,0.0,0.91815037,0.53043586
11360,Rad51ap1,0.04778211,0.27739605,0.0073973965,0.11085851,0.06084012,0.0067446446,0.49348238,0.34796497,0.0,0.48482284,0.18324065
11361,Stra6l,0.07701479,0.1787005,0.024079088,0.093264796,0.07214851,0.006728916,0.31790632,0.37360355,0.0,0.6593724,0.075231604
11362,Mlh1,0.19126998,0.0834532,0.037075274,0.10393282,0.064699605,0.0067244126,0.5032802,0.42577672,0.0,0.8402199,0.280456
11363,Sgta,0.0060394937,0.12556554,0.114586726,0.08206392,0.08194077,0.006724381,0.4586688,0.45316455,0.0,0.9925978,0.5211617
11364,Zfp598,0.08393828,0.07217935,0.0054011517,0.05383959,0.12479165,0.0067187315,0.5259614,0.42373118,1.0,0.9286717,0.39614633
11365,Gm21781,0.12903248,0.13887563,0.035581242,0.10116311,0.06639298,0.0067165205,0.54617804,0.45104346,0.0,0.9034145,0.26646644
